fips,long,lat,cluster
29135.0,-92.616373,38.628938,2
29137.0,-91.973958,39.520553,21
29139.0,-91.468473,38.950802,21
29141.0,-92.850304,38.381506,2
29143.0,-89.65871,36.605307,68
29145.0,-94.41138,36.921798,2
29147.0,-94.867916,40.352749,37
29149.0,-91.464771,36.618129,2
29151.0,-91.883136,38.453819,2
29153.0,-92.424289,36.62309,2
29155.0,-89.748715,36.181794,68
29157.0,-89.857097,37.713672,68
29159.0,-93.246549,38.702201,2
29161.0,-91.748715,37.942882,2
29163.0,-91.156139,39.363535,21
29165.0,-94.684698,39.262166,37
29167.0,-93.404415,37.601813,2
29169.0,-92.1773,37.824257,2
29171.0,-92.979269,40.480842,37
29173.0,-91.468633,39.57958,21
29175.0,-92.451935,39.412906,21
29177.0,-94.06127,39.335641,37
29179.0,-90.972986,37.336586,2
29181.0,-90.791802,36.627212,2
29183.0,-90.659755,38.776604,21
29185.0,-93.765606,38.056009,2
29186.0,-90.168495,37.939468,68
29187.0,-90.492254,37.835573,68
29189.0,-90.386218,38.647121,68
29195.0,-93.204898,39.111933,2
29197.0,-92.521984,40.461815,21
29199.0,-92.146652,40.448001,21
29201.0,-89.577839,37.014498,68
29203.0,-91.429472,37.069627,2
29205.0,-92.077052,39.761774,21
29207.0,-89.969639,36.850777,68
29209.0,-93.438433,36.717605,2
29211.0,-93.103734,40.217733,37
29213.0,-93.189979,36.656706,2
29215.0,-91.968488,37.328457,2
29217.0,-94.340355,37.835598,2
29219.0,-91.10358,38.788663,21
29221.0,-90.785675,37.953147,68
29223.0,-90.512622,37.107087,68
29225.0,-92.907363,37.263337,2
29227.0,-94.438797,40.482258,37
29229.0,-92.429174,37.192204,2
29510.0,-90.252991,38.623609,68
30001.0,-112.696186,45.221056,40
30003.0,-107.502778,45.565831,41
30005.0,-108.899086,48.441261,41
30007.0,-111.535578,46.302846,40
30009.0,-109.084478,45.321484,41
30011.0,-104.523733,45.679127,29
30013.0,-111.306258,47.491839,40
30015.0,-110.403274,47.956366,41
30017.0,-105.817008,46.403369,29
30019.0,-105.43032,48.783416,29
30021.0,-104.750559,47.134482,29
30023.0,-112.954087,46.137755,40
30025.0,-104.309448,46.358863,29
30027.0,-109.417095,47.097548,41
30029.0,-114.279524,48.247204,70
30031.0,-111.128283,45.682805,40
30033.0,-106.97783,47.299773,41
30035.0,-112.799156,48.60292,40
30037.0,-109.139695,46.287061,41
30039.0,-113.293879,46.448832,40
30041.0,-109.762794,48.515786,41
30043.0,-112.053101,46.254092,40
30045.0,-110.177445,47.102395,41
30047.0,-114.120003,47.601938,40
30049.0,-112.021955,46.64477,40
30051.0,-111.000283,48.563509,40
30053.0,-115.437677,48.545504,70
30055.0,-105.644548,47.561984,29
30057.0,-111.949217,45.43599,40
30059.0,-110.875445,46.526827,40
30061.0,-114.899744,47.185566,70
30063.0,-114.019007,46.875472,40
30065.0,-108.490425,46.417552,41
30067.0,-110.599015,45.59709,40
30069.0,-108.296716,47.012441,41
30071.0,-107.857685,48.374315,41
30073.0,-112.14458,48.210126,40
30075.0,-105.535004,45.440737,45
30077.0,-112.760484,46.449212,40
30079.0,-105.269953,46.807847,29
30081.0,-114.117267,46.352649,40
30083.0,-104.203904,47.718572,29
30085.0,-105.24766,48.132541,29
30087.0,-106.611337,45.907996,45
30089.0,-115.177085,47.636131,70
30091.0,-104.499376,48.737464,29
30093.0,-112.524356,45.98796,40
30095.0,-109.249493,45.613806,41
30097.0,-109.915919,45.830248,41
30099.0,-112.054612,47.771875,40
30101.0,-111.85338,48.585262,40
30103.0,-107.241002,46.255884,41
30105.0,-106.546143,48.233939,41
30107.0,-109.844091,46.459736,41
30109.0,-104.196159,46.969011,29
30111.0,-108.539417,45.791309,41
31001.0,-98.414536,40.583763,62
31003.0,-98.05683,42.149596,62
31005.0,-101.673813,41.569808,19
31007.0,-103.702088,41.557925,19
31009.0,-100.007203,41.901108,62
31011.0,-98.01636,41.68018,62
31013.0,-102.903704,42.13504,19
31015.0,-98.730816,42.891084,62
31017.0,-99.852141,42.538836,62
31019.0,-99.07016,40.737667,62
31021.0,-96.34254,41.845797,17
31023.0,-97.141234,41.248949,62
31025.0,-96.062535,40.946526,37
31027.0,-97.25486,42.576273,17
31029.0,-101.619767,40.500254,19
31031.0,-100.754886,42.784561,19
31033.0,-102.982623,41.166245,19
31035.0,-98.029666,40.545465,62
31037.0,-97.076554,41.517571,62
31039.0,-96.759175,41.897578,17
31041.0,-99.672832,41.401093,62
31043.0,-96.441515,42.445678,17
31045.0,-103.066266,42.785306,19
31047.0,-99.858944,40.828531,62
31049.0,-102.345568,41.088793,19
31051.0,-96.830002,42.438517,17
31053.0,-96.53063,41.473485,62
31055.0,-96.061471,41.25991,37
31057.0,-101.601584,40.093189,19
31059.0,-97.578024,40.540682,62
31061.0,-98.946914,40.187621,62
31063.0,-100.404194,40.607972,62
31065.0,-99.925599,40.248006,62
31067.0,-96.714139,40.274482,62
31069.0,-102.320765,41.422768,19
31071.0,-99.107238,41.800943,62
31073.0,-99.830993,40.592124,62
31075.0,-101.731402,41.984368,19
31077.0,-98.497703,41.556319,62
31079.0,-98.377535,40.915597,62
31081.0,-98.021089,40.878695,62
31083.0,-99.40221,40.145693,62
31085.0,-101.058515,40.49563,19
31087.0,-101.006845,40.211961,19
31089.0,-98.742988,42.4584,62
31091.0,-101.062839,42.016041,19
31093.0,-98.493475,41.189549,62
31095.0,-97.140354,40.164028,62
31097.0,-96.228933,40.401369,37
31099.0,-98.992742,40.506264,62
31101.0,-101.696492,41.141877,19
31103.0,-99.703607,42.868344,62
31105.0,-103.660711,41.232889,19
31107.0,-97.786962,42.61911,17
31109.0,-96.673551,40.801058,62
31111.0,-100.78923,41.119635,19
31113.0,-100.500737,41.484178,19
31115.0,-99.402546,41.816483,62
31117.0,-100.986347,41.57331,19
31119.0,-97.461692,42.003908,62
31121.0,-98.039353,41.1312,62
31123.0,-103.159224,41.707123,19
31125.0,-97.895028,41.403829,62
31127.0,-95.836309,40.403957,37
31129.0,-98.061108,40.115021,62
31131.0,-96.029874,40.669495,37
31133.0,-96.184059,40.134921,37
31135.0,-101.672531,40.847278,19
31137.0,-99.406756,40.468151,62
31139.0,-97.591986,42.262663,62
31141.0,-97.387409,41.469013,62
31143.0,-97.555813,41.174759,62
31145.0,-100.587807,40.205475,19
31147.0,-95.673464,40.099947,37
31149.0,-99.495235,42.536442,62
31151.0,-97.02001,40.578252,62
31153.0,-96.033892,41.153107,37
31155.0,-96.571016,41.199571,62
31157.0,-103.68038,41.865018,19
31159.0,-97.106037,40.873593,62
31161.0,-102.398893,42.699305,19
31163.0,-98.97165,41.223634,62
31165.0,-103.825082,42.379652,19
31167.0,-97.251636,41.985653,62
31169.0,-97.62535,40.179229,62
31171.0,-100.546734,41.966823,19
31173.0,-96.515688,42.159409,17
31175.0,-98.947749,41.57337,62
31177.0,-96.158296,41.507053,37
31179.0,-97.063062,42.22193,17
31181.0,-98.485192,40.200266,62
31183.0,-98.543873,41.880574,62
31185.0,-97.605431,40.864374,62
32001.0,-118.795661,39.473584,22
32003.0,-115.14994,36.143366,72
32005.0,-119.755928,38.956913,22
32007.0,-115.518595,40.870907,36
32009.0,-117.677756,37.708803,24
32011.0,-116.147686,39.866898,22
32013.0,-117.745055,41.034176,22
32015.0,-116.94321,40.520911,22
32017.0,-114.644504,37.6903,15
32019.0,-119.325133,39.34878,22
32021.0,-118.638693,38.590037,22
32023.0,-116.165792,36.468656,72
32027.0,-118.294549,40.34344,22
32029.0,-119.624138,39.389364,22
32031.0,-119.795493,39.535558,22
32033.0,-114.862381,39.273238,15
32510.0,-119.753711,39.166134,22
33001.0,-71.44059,43.5174,63
33003.0,-71.166412,43.810972,63
33005.0,-72.262715,42.898264,34
33007.0,-71.36275,44.550062,63
33009.0,-71.953268,43.838874,63
33011.0,-71.532928,42.879889,34
33013.0,-71.586214,43.246442,34
33015.0,-71.104266,42.936726,34
33017.0,-70.954943,43.247646,34
33019.0,-72.259352,43.367422,63
34001.0,-74.583452,39.427562,23
34003.0,-74.057383,40.918799,23
34005.0,-74.834269,39.982667,23
34007.0,-75.027836,39.86401,23
34009.0,-74.807133,39.095952,23
34011.0,-75.087728,39.428284,23
34013.0,-74.216402,40.768705,23
34015.0,-75.127456,39.749187,23
34017.0,-74.061278,40.742925,23
34019.0,-74.896782,40.572183,23
34021.0,-74.70034,40.255566,23
34023.0,-74.387921,40.485529,23
34025.0,-74.14773,40.291301,23
34027.0,-74.501661,40.859552,23
34029.0,-74.21461,39.973657,23
34031.0,-74.191473,40.925361,23
34033.0,-75.37658,39.625938,23
34035.0,-74.578798,40.561176,23
34037.0,-74.654037,41.091219,23
34039.0,-74.294239,40.659609,23
34041.0,-75.016426,40.795162,23
35001.0,-106.616039,35.107877,54
35003.0,-108.549207,33.928093,56
35005.0,-104.51261,33.364652,39
35006.0,-107.804609,35.113977,54
35007.0,-104.643736,36.702618,54
35009.0,-103.215708,34.420099,52
35011.0,-104.257875,34.465462,39
35013.0,-106.728697,32.247294,39
35015.0,-104.291387,32.547601,39
35017.0,-108.242693,32.780455,56
35019.0,-104.792489,34.930036,54
35021.0,-103.984528,35.861023,54
35023.0,-108.76674,32.275633,56
35025.0,-103.193711,32.753117,52
35027.0,-105.631173,33.420964,39
35028.0,-106.270283,35.868766,54
35029.0,-107.740412,32.217487,39
35031.0,-108.63423,35.511504,54
35033.0,-105.241049,35.99928,54
35035.0,-105.989844,32.806642,39
35037.0,-103.65613,35.180626,52
35039.0,-106.204801,36.201002,54
35041.0,-103.348217,34.167549,52
35043.0,-106.64926,35.328605,54
35045.0,-108.220647,36.72194,54
35047.0,-105.309684,35.573296,54
35049.0,-106.004953,35.630805,54
35051.0,-107.277841,33.109273,39
35053.0,-106.957793,34.153828,39
35055.0,-105.609376,36.433447,54
35057.0,-106.100997,34.867124,54
35059.0,-103.262118,36.455575,38
35061.0,-106.722542,34.752149,54
36001.0,-73.81304,42.678976,55
36003.0,-78.019297,42.228245,3
36005.0,-73.882363,40.849354,23
36007.0,-75.934245,42.121306,55
36009.0,-78.607656,42.224267,3
36011.0,-76.560044,42.93537,55
36013.0,-79.314671,42.246256,3
36015.0,-76.813046,42.118262,3
36017.0,-75.570326,42.481195,55
36019.0,-73.545325,44.730039,63
36021.0,-73.681049,42.273336,55
36023.0,-76.145474,42.59613,55
36025.0,-74.993985,42.244535,55
36027.0,-73.839417,41.681015,23
36029.0,-78.792596,42.889478,3
36031.0,-73.689906,44.174474,63
36033.0,-74.344365,44.712835,63
36035.0,-74.330346,43.059172,55
36037.0,-78.173095,42.999625,3
36039.0,-73.975873,42.299303,55
36041.0,-74.385121,43.612034,55
36043.0,-74.995034,43.070536,55
36045.0,-75.89664,44.019125,55
36047.0,-73.954811,40.650523,23
36049.0,-75.449321,43.789217,55
36051.0,-77.7642,42.766358,3
36053.0,-75.717386,42.984471,55
36055.0,-77.619988,43.161503,3
36057.0,-74.343088,42.933549,55
36059.0,-73.602242,40.716587,23
36061.0,-73.966303,40.777958,23
36063.0,-78.852109,43.134704,3
36065.0,-75.359106,43.147454,55
36067.0,-76.167442,43.067188,55
36069.0,-77.260129,42.899374,3
36071.0,-74.243059,41.422034,23
36073.0,-78.223294,43.248317,3
36075.0,-76.313145,43.391821,55
36077.0,-75.060062,42.563531,55
36079.0,-73.717247,41.411282,23
36081.0,-73.833451,40.721294,23
36083.0,-73.629889,42.699991,55
36085.0,-74.137304,40.588523,23
36087.0,-74.019039,41.127623,23
36089.0,-75.149708,44.651458,55
36091.0,-73.785787,43.008801,55
36093.0,-73.946182,42.809284,55
36095.0,-74.436027,42.642508,55
36097.0,-76.869122,42.387815,3
36099.0,-76.828521,42.827354,55
36101.0,-77.320329,42.266288,3
36103.0,-73.113775,40.821924,23
36105.0,-74.707459,41.700086,55
36107.0,-76.297151,42.12098,55
36109.0,-76.477416,42.460259,55
36111.0,-74.100745,41.841064,55
36113.0,-73.714626,43.396992,63
36115.0,-73.458693,43.290255,63
36117.0,-77.126682,43.143734,55
36119.0,-73.804532,41.040536,23
36121.0,-78.218884,42.725754,3
36123.0,-77.078037,42.633657,3
37001.0,-79.414193,36.071263,1
37003.0,-81.191638,35.890299,44
37005.0,-81.105731,36.498332,44
37007.0,-80.110145,34.972824,1
37009.0,-81.489759,36.415077,44
37011.0,-81.943907,36.07632,44
37013.0,-76.956571,35.519484,7
37015.0,-76.968883,36.083776,7
37017.0,-78.64109,34.607845,1
37019.0,-78.229195,34.03637,1
37021.0,-82.550087,35.587674,44
37023.0,-81.638347,35.730474,44
37025.0,-80.612525,35.399234,1
37027.0,-81.503741,35.873614,44
37029.0,-76.19176,36.36267,7
37031.0,-76.804454,34.746773,1
37033.0,-79.361931,36.402606,1
37035.0,-81.245839,35.695409,44
37037.0,-79.236572,35.744124,1
37039.0,-84.016472,35.106484,46
37041.0,-76.626254,36.116754,7
37043.0,-83.807512,35.035248,44
37045.0,-81.517017,35.292496,44
37047.0,-78.709221,34.27927,1
37049.0,-77.038555,35.066758,1
37051.0,-78.936138,35.056493,1
37053.0,-76.00904,36.391946,7
37055.0,-75.674875,35.907564,7
37057.0,-80.199539,35.853743,1
37059.0,-80.52158,35.929813,1
37061.0,-77.943354,34.936096,1
37063.0,-78.9062,35.989801,1
37065.0,-77.656297,35.903736,7
37067.0,-80.256625,36.106431,1
37069.0,-78.340858,36.047826,1
37071.0,-81.156574,35.275594,1
37073.0,-76.706157,36.46589,7
37075.0,-83.787962,35.330969,44
37077.0,-78.657114,36.223855,1
37079.0,-77.669536,35.468776,1
37081.0,-79.850251,36.065215,1
37083.0,-77.672949,36.353153,7
37085.0,-78.847096,35.359863,1
37087.0,-82.939915,35.517983,44
37089.0,-82.472355,35.34095,44
37091.0,-77.009973,36.351304,7
37093.0,-79.177133,34.989624,1
37095.0,-76.208134,35.43421,7
37097.0,-80.869103,35.707328,1
37099.0,-83.202489,35.335275,44
37101.0,-78.411954,35.560263,1
37103.0,-77.353062,35.027454,1
37105.0,-79.173135,35.459779,1
37107.0,-77.631874,35.262323,1
37109.0,-81.178511,35.485027,1
37111.0,-82.021507,35.667958,44
37113.0,-83.380756,35.157148,44
37115.0,-82.638666,35.839078,44
37117.0,-77.100767,35.83274,7
37119.0,-80.81662,35.223469,1
37121.0,-82.114348,35.962278,44
37123.0,-79.88204,35.338988,1
37125.0,-79.44678,35.244618,1
37127.0,-77.923901,35.947411,1
37129.0,-77.879277,34.211687,1
37131.0,-77.434731,36.431948,7
37133.0,-77.400612,34.741545,1
37135.0,-79.081244,35.978596,1
37137.0,-76.775886,35.105356,7
37139.0,-76.246298,36.293502,7
37141.0,-77.836015,34.469476,1
37143.0,-76.424403,36.181299,7
37145.0,-78.970901,36.373422,1
37147.0,-77.381178,35.57917,7
37149.0,-82.17545,35.258669,44
37151.0,-79.827981,35.766292,1
37153.0,-79.733496,34.943604,1
37155.0,-79.093867,34.674582,1
37157.0,-79.772606,36.402247,1
37159.0,-80.521966,35.620395,1
37161.0,-81.894978,35.348446,44
37163.0,-78.396164,35.033839,1
37165.0,-79.47868,34.786334,1
37167.0,-80.247474,35.321525,1
37169.0,-80.273917,36.35064,1
37171.0,-80.656971,36.431314,1
37173.0,-83.413457,35.438412,44
37175.0,-82.745507,35.2102,44
37177.0,-76.238874,35.907144,7
37179.0,-80.619702,35.013609,1
37181.0,-78.402101,36.331178,1
37183.0,-78.673074,35.797203,1
37185.0,-78.138543,36.409715,7
37187.0,-76.649275,35.864206,7
37189.0,-81.685479,36.220299,44
37191.0,-77.988459,35.370731,1
37193.0,-81.134214,36.193059,44
37195.0,-77.931323,35.726988,1
37197.0,-80.675351,36.163573,1
37199.0,-82.292339,35.910155,44
38001.0,-102.625989,46.032949,29
38003.0,-98.033032,46.92752,30
38005.0,-99.146122,48.020822,59
38007.0,-103.308303,47.016207,29
38009.0,-100.650317,48.820134,59
38011.0,-103.396646,46.171185,29
38013.0,-102.521915,48.771943,29
38015.0,-100.761508,46.822761,59
38017.0,-96.861406,46.860506,30
38019.0,-98.41499,48.755612,30
38021.0,-98.328185,46.087766,59
38023.0,-103.348927,48.874965,29
38025.0,-102.643252,47.332654,29
38027.0,-99.051857,47.707976,59
38029.0,-100.210914,46.265684,59
38031.0,-99.040279,47.461156,59
38033.0,-103.962247,46.894589,29
38035.0,-97.120998,47.907658,30
38037.0,-101.711807,46.387962,59
38039.0,-98.18781,47.451199,30
38041.0,-102.544717,46.448932,29
38043.0,-99.813669,46.919486,59
38045.0,-98.520959,46.405346,59
38047.0,-99.548585,46.498411,59
38049.0,-100.694529,48.182793,59
38051.0,-99.492295,46.144162,59
38053.0,-103.228066,47.815541,29
38055.0,-101.204564,47.523976,59
38057.0,-101.710274,47.297717,59
38059.0,-101.011434,46.819739,59
38061.0,-102.371315,48.134702,29
38063.0,-98.209414,47.919339,30
38065.0,-101.307901,47.121328,59
38067.0,-97.582307,48.789947,30
38069.0,-99.988011,48.328166,59
38071.0,-98.834844,48.136409,59
38073.0,-97.657193,46.478257,30
38075.0,-101.526364,48.721416,59
38077.0,-96.76635,46.264153,30
38079.0,-99.817363,48.836027,59
38081.0,-97.591691,46.163745,30
38083.0,-100.340156,47.576556,59
38085.0,-100.72635,46.161951,59
38087.0,-103.443746,46.411465,29
38089.0,-102.785075,46.879757,29
38091.0,-97.746445,47.459656,30
38093.0,-98.744696,46.915799,59
38095.0,-99.234305,48.584615,59
38097.0,-97.226828,47.491264,30
38099.0,-97.555232,48.390892,30
38101.0,-101.329338,48.256527,59
38103.0,-99.781286,47.676761,59
38105.0,-103.563682,48.199801,29
39001.0,-83.517043,38.848346,10
39003.0,-84.121928,40.757675,10
39005.0,-82.285667,40.855217,51
39007.0,-80.767571,41.795339,51
39009.0,-82.10024,39.345128,51
39011.0,-84.269481,40.545245,10
39013.0,-80.88884,40.042095,51
39015.0,-83.892944,38.948158,10
39017.0,-84.500267,39.410684,10
39019.0,-81.114892,40.608318,51
39021.0,-83.76028,40.120684,10
39023.0,-83.832287,39.927147,10
39025.0,-84.212568,39.103441,10
39027.0,-83.842336,39.410549,10
39029.0,-80.730264,40.777774,51
39031.0,-81.86512,40.290804,51
39033.0,-82.874776,40.797377,51
39035.0,-81.676037,41.449624,51
39037.0,-84.608214,40.115612,10
39039.0,-84.449086,41.295398,47
39041.0,-83.013223,40.216351,51
39043.0,-82.627891,41.405481,51
39045.0,-82.666944,39.795111,51
39047.0,-83.443808,39.549717,10
39049.0,-82.993223,39.999581,51
39051.0,-84.094751,41.5785,47
39053.0,-82.274096,38.830629,51
39055.0,-81.221561,41.489615,51
39057.0,-83.996686,39.726404,10
39059.0,-81.541827,40.016788,51
39061.0,-84.50859,39.180332,10
39063.0,-83.641951,41.039056,51
39065.0,-83.675755,40.689386,51
39067.0,-81.050672,40.308636,51
39069.0,-84.076961,41.358702,47
39071.0,-83.581988,39.220062,10
39073.0,-82.446275,39.522194,51
39075.0,-81.872764,40.567391,51
39077.0,-82.614391,41.175374,51
39079.0,-82.610661,39.036265,51
39081.0,-80.694228,40.365108,51
39083.0,-82.454649,40.399128,51
39085.0,-81.319338,41.685888,51
39087.0,-82.540684,38.503018,51
39089.0,-82.515759,40.05271,51
39091.0,-83.779471,40.383676,10
39093.0,-82.112376,41.38987,51
39095.0,-83.615345,41.652803,47
39097.0,-83.379953,39.924376,51
39099.0,-80.696308,41.049535,51
39101.0,-83.129156,40.58206,51
39103.0,-81.84012,41.144056,51
39105.0,-82.013323,39.060946,51
39107.0,-84.608376,40.517287,10
39109.0,-84.234863,40.046907,10
39111.0,-81.06521,39.741292,51
39113.0,-84.207549,39.746151,10
39115.0,-81.866143,39.61669,51
39117.0,-82.795365,40.518848,51
39119.0,-81.996883,39.961284,51
39121.0,-81.485165,39.77163,51
39123.0,-83.081463,41.531718,51
39125.0,-84.584535,41.132218,10
39127.0,-82.234082,39.754136,51
39129.0,-82.993084,39.666509,51
39131.0,-83.038173,39.083994,51
39133.0,-81.273457,41.17947,51
39135.0,-84.624466,39.743738,10
39137.0,-84.11802,41.0083,10
39139.0,-82.540347,40.762374,51
39141.0,-83.022104,39.340682,51
39143.0,-83.101952,41.341058,51
39145.0,-82.945444,38.781629,51
39147.0,-83.201322,41.127601,51
39149.0,-84.192139,40.318869,10
39151.0,-81.387172,40.837013,51
39153.0,-81.512898,41.112957,51
39155.0,-80.759806,41.240415,51
39157.0,-81.465322,40.479556,51
39159.0,-83.350113,40.252214,51
39161.0,-84.565522,40.856353,10
39163.0,-82.503644,39.240104,51
39165.0,-84.245128,39.424293,10
39167.0,-81.512663,39.41251,51
39169.0,-81.864335,40.838544,51
39171.0,-84.573035,41.533691,47
39173.0,-83.601066,41.44828,51
39175.0,-83.298153,40.865953,51
40001.0,-94.63575,35.887523,33
40003.0,-98.318501,36.660625,65
40005.0,-96.090179,34.324459,11
40007.0,-100.616419,36.818228,38
40009.0,-99.512486,35.361391,11
40011.0,-98.420662,35.884817,65
40013.0,-96.383822,33.977295,11
40015.0,-98.338494,35.147225,11
40017.0,-97.78114,35.491254,11
40019.0,-97.20457,34.192075,11
40021.0,-94.994163,35.900171,33
40023.0,-95.533567,34.020247,33
40025.0,-102.485321,36.729185,38
40027.0,-97.447024,35.266627,11
40029.0,-96.278023,34.546448,11
40031.0,-98.421648,34.629215,11
40033.0,-98.332256,34.307791,11
40035.0,-95.153823,36.675666,65
40037.0,-96.233839,35.974422,65
40039.0,-98.839507,35.547405,11
40041.0,-94.794943,36.463017,2
40043.0,-99.06334,36.052429,38
40045.0,-99.784141,36.265997,38
40047.0,-97.883789,36.398165,65
40049.0,-97.288696,34.735648,11
40051.0,-97.861894,35.099526,11
40053.0,-97.774047,36.762627,65
40055.0,-99.459421,34.915219,11
40057.0,-99.897993,34.694761,11
40059.0,-99.757532,36.771519,38
40061.0,-95.121608,35.237804,33
40063.0,-96.32078,35.081959,11
40065.0,-99.335932,34.653404,11
40067.0,-97.866159,34.128114,11
40069.0,-96.654549,34.263937,11
40071.0,-97.128546,36.745203,65
40073.0,-97.912409,35.915329,65
40075.0,-99.015436,34.936358,11
40077.0,-95.258464,34.883191,33
40079.0,-94.641301,35.061854,33
40081.0,-96.882293,35.659026,65
40083.0,-97.439988,35.832833,65
40085.0,-97.171716,33.927597,11
40087.0,-97.514971,35.092174,11
40089.0,-94.816419,34.001191,33
40091.0,-95.580112,35.38549,65
40093.0,-98.421761,36.301932,65
40095.0,-96.754422,34.020632,11
40097.0,-95.235555,36.292914,65
40099.0,-97.028909,34.507027,11
40101.0,-95.368317,35.709969,65
40103.0,-97.233709,36.322823,65
40105.0,-95.634714,36.775398,65
40107.0,-96.333303,35.44943,65
40109.0,-97.510552,35.519307,11
40111.0,-95.967902,35.61535,65
40113.0,-96.241685,36.424523,65
40115.0,-94.837147,36.858051,2
40117.0,-96.549785,36.273127,65
40119.0,-97.003156,36.091385,65
40121.0,-95.719834,34.957989,33
40123.0,-96.6714,34.773665,11
40125.0,-96.951814,35.317085,11
40127.0,-95.477215,34.336743,33
40129.0,-99.654582,35.633256,38
40131.0,-95.644612,36.317138,65
40133.0,-96.628173,35.18355,11
40135.0,-94.732692,35.468313,33
40137.0,-97.945593,34.517163,11
40139.0,-101.449911,36.71352,38
40141.0,-98.972769,34.380456,11
40143.0,-95.914798,36.105918,65
40145.0,-95.612267,36.011259,65
40147.0,-95.938601,36.729169,65
40149.0,-99.056867,35.313031,11
40151.0,-98.719763,36.764048,65
40153.0,-99.383837,36.426108,38
41001.0,-117.765487,44.779398,20
41003.0,-123.278972,44.571181,18
41005.0,-122.57415,45.363365,18
41007.0,-123.837442,46.098033,18
41009.0,-122.93005,45.893189,18
41011.0,-124.231247,43.305343,26
41013.0,-120.839327,44.285943,18
41015.0,-124.328547,42.249909,26
41017.0,-121.30565,44.092071,18
41019.0,-123.386761,43.237447,26
41021.0,-120.194384,45.438181,20
41023.0,-119.001015,44.450864,20
41025.0,-118.986738,43.522141,20
41027.0,-121.563132,45.655533,18
41029.0,-122.858316,42.34699,26
41031.0,-121.193198,44.601999,18
41033.0,-123.386809,42.404127,26
41035.0,-121.724883,42.281867,26
41037.0,-120.479309,42.490564,26
41039.0,-123.117351,44.038338,18
41041.0,-124.000861,44.712447,18
41043.0,-122.959618,44.554621,18
41045.0,-117.062987,43.971312,36
41047.0,-122.954793,44.96169,18
41049.0,-119.612758,45.730088,20
41051.0,-122.588705,45.517889,18
41053.0,-123.211525,44.920133,18
41055.0,-120.726192,45.522409,20
41057.0,-123.858675,45.467428,18
41059.0,-118.952064,45.798618,20
41061.0,-118.019473,45.341758,20
41063.0,-117.310593,45.443081,20
41065.0,-121.202594,45.536003,18
41067.0,-122.870641,45.48421,18
41069.0,-120.085187,44.839441,20
41071.0,-123.140448,45.237712,18
42001.0,-77.158646,39.851863,3
42003.0,-79.966538,40.446249,51
42005.0,-79.511347,40.769725,3
42007.0,-80.302592,40.684545,51
42009.0,-78.477467,40.053372,3
42011.0,-75.908729,40.364226,23
42013.0,-78.3772,40.485519,3
42015.0,-76.526197,41.829722,3
42017.0,-75.024632,40.238922,23
42019.0,-79.958665,40.829199,51
42021.0,-78.800168,40.406479,3
42023.0,-78.236901,41.502183,3
42025.0,-75.708746,40.871762,23
42027.0,-77.838248,40.841087,3
42029.0,-75.679351,39.990871,23
42031.0,-79.427108,41.183479,3
42033.0,-78.495829,40.988404,3
42035.0,-77.451745,41.141257,3
42037.0,-76.390955,41.037606,3
42039.0,-80.101229,41.665952,3
42041.0,-77.099379,40.204609,3
42043.0,-76.796622,40.306988,3
42045.0,-75.348629,39.921778,23
42047.0,-78.620668,41.419475,3
42049.0,-80.071718,42.068053,3
42051.0,-79.71427,39.949668,9
42053.0,-79.241027,41.491795,3
42055.0,-77.656246,39.882739,3
42057.0,-78.086385,39.919336,3
42059.0,-80.117573,39.876467,51
42061.0,-78.002675,40.424965,3
42063.0,-79.129455,40.616037,3
42065.0,-78.964758,41.085708,3
42067.0,-77.329618,40.571523,3
42069.0,-75.636058,41.441266,23
42071.0,-76.290855,40.073653,23
42073.0,-80.336662,40.986592,51
42075.0,-76.442891,40.341615,23
42077.0,-75.50897,40.599225,23
42079.0,-75.929184,41.199679,23
42081.0,-76.98414,41.249888,3
42083.0,-78.583174,41.865308,3
42085.0,-80.336921,41.263653,51
42087.0,-77.615982,40.602421,3
42089.0,-75.308191,41.037307,23
42091.0,-75.313634,40.169886,23
42093.0,-76.630083,40.997428,3
42095.0,-75.320519,40.699705,23
42097.0,-76.682108,40.873395,3
42099.0,-77.152841,40.410162,3
42101.0,-75.139469,40.004629,23
42103.0,-74.985987,41.302232,23
42105.0,-77.936972,41.822324,3
42107.0,-76.197364,40.713737,23
42109.0,-76.981311,40.786765,3
42111.0,-79.010484,40.031352,3
42113.0,-76.49082,41.470773,3
42115.0,-75.770799,41.822623,55
42117.0,-77.207281,41.815409,3
42119.0,-76.957803,40.97426,3
42121.0,-79.766084,41.406083,3
42123.0,-79.238649,41.851752,3
42125.0,-80.144361,40.204057,51
42127.0,-75.3089,41.539119,23
42129.0,-79.591786,40.339402,3
42131.0,-75.938352,41.539714,55
42133.0,-76.750832,39.942113,3
44001.0,-71.283919,41.712119,34
44003.0,-71.487993,41.699105,34
44005.0,-71.266661,41.548265,34
44007.0,-71.450538,41.856551,34
44009.0,-71.589511,41.46723,34
45001.0,-82.422325,34.238459,74
45003.0,-81.769514,33.535417,74
45005.0,-81.292207,32.994406,74
45007.0,-82.618277,34.557505,74
45009.0,-81.074156,33.269763,74
45011.0,-81.35449,33.29489,74
45013.0,-80.77157,32.323566,74
45015.0,-80.032851,33.068108,1
45017.0,-80.819428,33.67638,1
45019.0,-79.979214,32.822801,1
45021.0,-81.64701,35.080073,44
