,fips,cluster,long,lat,deaths,clusterDeaths,state,county
666,48217.0,23,-97.17406700000001,31.998096000000004,1,99,ClusterState,cluster22
1027,22081.0,23,-93.307602,32.054629,6,99,ClusterState,cluster22
741,48349.0,23,-96.488644,32.079812,2,99,ClusterState,cluster22
986,22031.0,23,-93.77673399999999,32.10498,13,99,ClusterState,cluster22
942,48365.0,23,-94.33116600000001,32.167392,5,99,ClusterState,cluster22
897,48401.0,23,-94.797713,32.193758,1,99,ClusterState,cluster22
793,48213.0,23,-95.889717,32.237902000000005,0,99,ClusterState,cluster22
848,48423.0,23,-95.297792,32.326710999999996,4,99,ClusterState,cluster22
704,48139.0,24,-96.81588599999999,32.423916,11,106,ClusterState,cluster23
657,48251.0,24,-97.325793,32.435783,4,106,ClusterState,cluster23
899,48183.0,24,-94.79133,32.49808,0,106,ClusterState,cluster23
931,48203.0,24,-94.41297800000001,32.534967,6,106,ClusterState,cluster23
1000,22015.0,24,-93.656675,32.555696999999995,20,106,ClusterState,cluster23
796,48467.0,24,-95.83309399999999,32.57797,1,106,ClusterState,cluster23
750,48257.0,24,-96.338534,32.656168,1,106,ClusterState,cluster23
885,48459.0,24,-94.92515300000001,32.697983,0,106,ClusterState,cluster23
1023,22119.0,24,-93.340925,32.7001,4,106,ClusterState,cluster23
840,48499.0,24,-95.396924,32.772492,0,106,ClusterState,cluster23
928,48315.0,24,-94.423837,32.78969,0,106,ClusterState,cluster23
617,48367.0,24,-97.736777,32.794168,0,106,ClusterState,cluster23
799,48379.0,24,-95.797078,32.886055,0,106,ClusterState,cluster23
745,48397.0,24,-96.43549300000001,32.915625,4,106,ClusterState,cluster23
878,48063.0,24,-94.98408,32.990653,0,106,ClusterState,cluster23
906,48343.0,24,-94.72461,33.071717,0,106,ClusterState,cluster23
946,48067.0,24,-94.299328,33.079821,0,106,ClusterState,cluster23
775,48231.0,24,-96.09501800000001,33.085784999999994,3,106,ClusterState,cluster23
713,48085.0,24,-96.693057,33.099357,27,106,ClusterState,cluster23
688,48121.0,24,-97.019684,33.109148,25,106,ClusterState,cluster23
828,48223.0,25,-95.58693199999999,33.124117,0,115,ClusterState,cluster24
856,48159.0,25,-95.223453,33.126081,0,115,ClusterState,cluster24
625,48497.0,25,-97.63725699999999,33.164603,2,115,ClusterState,cluster24
880,48449.0,25,-94.966822,33.175717999999996,0,115,ClusterState,cluster24
1037,5027.0,25,-93.24745899999999,33.258045,2,115,ClusterState,cluster24
1010,5073.0,25,-93.557538,33.287628999999995,1,115,ClusterState,cluster24
812,48119.0,25,-95.704605,33.37458,0,115,ClusterState,cluster24
971,5091.0,25,-93.987504,33.400831,1,115,ClusterState,cluster24
954,48037.0,25,-94.203466,33.436159,10,115,ClusterState,cluster24
768,48147.0,25,-96.175947,33.561545,1,115,ClusterState,cluster24
873,48387.0,25,-95.07117,33.592399,0,115,ClusterState,cluster24
673,48097.0,25,-97.137065,33.610424,0,115,ClusterState,cluster24
725,48181.0,25,-96.624643,33.649485,0,115,ClusterState,cluster24
831,48277.0,25,-95.53564,33.674176,0,115,ClusterState,cluster24
1004,5057.0,25,-93.623587,33.699647,1,115,ClusterState,cluster24
1022,5099.0,25,-93.358085,33.722167999999996,0,115,ClusterState,cluster24
667,40085.0,25,-97.171716,33.927597,0,115,ClusterState,cluster24
747,40013.0,25,-96.383822,33.977295,1,115,ClusterState,cluster24
975,5061.0,25,-93.910184,33.983198,0,115,ClusterState,cluster24
895,40089.0,25,-94.816419,34.001191,0,115,ClusterState,cluster24
945,5133.0,25,-94.304091,34.014236,1,115,ClusterState,cluster24
833,40023.0,25,-95.533567,34.020247,0,115,ClusterState,cluster24
709,40095.0,25,-96.75442199999999,34.020632,0,115,ClusterState,cluster24
1049,5019.0,25,-93.12485600000001,34.094705,0,115,ClusterState,cluster24
1002,5109.0,25,-93.624765,34.187298,0,115,ClusterState,cluster24
665,40019.0,25,-97.20456999999999,34.192075,1,115,ClusterState,cluster24
719,40069.0,25,-96.654549,34.263937,0,115,ClusterState,cluster24
776,40005.0,25,-96.090179,34.324459000000004,0,115,ClusterState,cluster24
834,40127.0,25,-95.477215,34.336743,0,115,ClusterState,cluster24
686,40099.0,25,-97.028909,34.507027,0,115,ClusterState,cluster24
1005,5097.0,25,-93.622663,34.517013,0,115,ClusterState,cluster24
950,5113.0,25,-94.25851899999999,34.52045,0,115,ClusterState,cluster24
659,40049.0,25,-97.288696,34.735648,1,115,ClusterState,cluster24
716,40123.0,25,-96.6714,34.773665,2,115,ClusterState,cluster24
852,40077.0,25,-95.258464,34.883191,1,115,ClusterState,cluster24
962,5127.0,25,-94.095905,34.907145,0,115,ClusterState,cluster24
809,40121.0,25,-95.71983399999999,34.957989000000005,3,115,ClusterState,cluster24
914,40079.0,25,-94.641301,35.061854,1,115,ClusterState,cluster24
641,40087.0,25,-97.514971,35.092174,2,115,ClusterState,cluster24
1029,5149.0,25,-93.28945999999999,35.120982,1,115,ClusterState,cluster24
723,40133.0,25,-96.628173,35.18355,2,115,ClusterState,cluster24
988,5083.0,25,-93.768119,35.227532000000004,0,115,ClusterState,cluster24
868,40061.0,25,-95.121608,35.237804,0,115,ClusterState,cluster24
645,40027.0,25,-97.447024,35.266627,32,115,ClusterState,cluster24
696,40125.0,25,-96.951814,35.317085,4,115,ClusterState,cluster24
939,5131.0,25,-94.354435,35.318195,0,115,ClusterState,cluster24
829,40091.0,25,-95.580112,35.385490000000004,0,115,ClusterState,cluster24
978,5047.0,25,-93.885464,35.446102,0,115,ClusterState,cluster24
751,40107.0,25,-96.333303,35.44943,0,115,ClusterState,cluster24
904,40135.0,25,-94.732692,35.468313,3,115,ClusterState,cluster24
1017,5071.0,25,-93.47551700000001,35.475272,0,115,ClusterState,cluster24
947,5033.0,25,-94.28435999999999,35.496882,0,115,ClusterState,cluster24
642,40109.0,25,-97.510552,35.519307,42,115,ClusterState,cluster24
786,40111.0,26,-95.967902,35.61535,0,112,ClusterState,cluster25
700,40081.0,26,-96.882293,35.659026000000004,2,112,ClusterState,cluster25
845,40101.0,26,-95.368317,35.709969,6,112,ClusterState,cluster25
646,40083.0,26,-97.439988,35.832833,1,112,ClusterState,cluster25
915,40001.0,26,-94.63575,35.887523,3,112,ClusterState,cluster25
877,40021.0,26,-94.994163,35.900171,1,112,ClusterState,cluster25
758,40037.0,26,-96.233839,35.974422,7,112,ClusterState,cluster25
1047,5101.0,26,-93.1705,35.98494,0,112,ClusterState,cluster25
826,40145.0,26,-95.612267,36.011259,17,112,ClusterState,cluster25
992,5087.0,26,-93.755297,36.061309,0,112,ClusterState,cluster25
690,40119.0,26,-97.003156,36.091384999999995,1,112,ClusterState,cluster25
957,5143.0,26,-94.17222199999999,36.094275,3,112,ClusterState,cluster25
791,40143.0,26,-95.914798,36.105918,36,112,ClusterState,cluster25
732,40117.0,26,-96.549785,36.273127,2,112,ClusterState,cluster25
855,40097.0,26,-95.235555,36.292914,4,112,ClusterState,cluster25
821,40131.0,26,-95.644612,36.317138,5,112,ClusterState,cluster25
663,40103.0,26,-97.23370899999999,36.322823,0,112,ClusterState,cluster25
951,5007.0,26,-94.23054300000001,36.337348,0,112,ClusterState,cluster25
1008,5015.0,26,-93.57081600000001,36.373069,0,112,ClusterState,cluster25
756,40113.0,26,-96.241685,36.424523,8,112,ClusterState,cluster25
898,40041.0,26,-94.794943,36.463017,16,112,ClusterState,cluster25
933,29119.0,27,-94.39808000000001,36.618064000000004,0,146,ClusterState,cluster26
1046,29213.0,27,-93.18997900000001,36.656706,2,146,ClusterState,cluster26
865,40035.0,27,-95.153823,36.675666,0,146,ClusterState,cluster26
1019,29209.0,27,-93.43843299999999,36.717605,0,146,ClusterState,cluster26
788,40147.0,27,-95.938601,36.729169,28,146,ClusterState,cluster26
980,29009.0,27,-93.86274399999999,36.735065000000006,0,146,ClusterState,cluster26
675,40071.0,27,-97.128546,36.745203000000004,7,146,ClusterState,cluster26
823,40105.0,27,-95.634714,36.775397999999996,0,146,ClusterState,cluster26
891,40115.0,27,-94.837147,36.858051,1,146,ClusterState,cluster26
932,29145.0,27,-94.41138000000001,36.921797999999995,1,146,ClusterState,cluster26
1032,29043.0,27,-93.262511,37.025687,0,146,ClusterState,cluster26
984,29109.0,27,-93.797074,37.035398,0,146,ClusterState,cluster26
759,20019.0,27,-96.231466,37.111002,0,146,ClusterState,cluster26
900,20021.0,27,-94.75507900000001,37.115229,0,146,ClusterState,cluster26
924,29097.0,27,-94.443436,37.128993,0,146,ClusterState,cluster26
813,20125.0,27,-95.695334,37.139982,2,146,ClusterState,cluster26
691,20035.0,27,-96.997786,37.174285,1,146,ClusterState,cluster26
1026,29077.0,27,-93.3083,37.193837,8,146,ClusterState,cluster26
850,20099.0,27,-95.260544,37.258236,0,146,ClusterState,cluster26
648,20191.0,27,-97.406852,37.304076,1,146,ClusterState,cluster26
905,20037.0,27,-94.731394,37.439934,1,146,ClusterState,cluster26
805,20205.0,27,-95.741217,37.512574,0,146,ClusterState,cluster26
1020,29167.0,27,-93.404415,37.601813,0,146,ClusterState,cluster26
841,20133.0,27,-95.39482,37.624963,0,146,ClusterState,cluster26
656,20173.0,27,-97.344603,37.678808000000004,19,146,ClusterState,cluster26
693,20015.0,27,-96.98977099999999,37.727135,0,146,ClusterState,cluster26
977,29039.0,27,-93.895022,37.767996000000004,0,146,ClusterState,cluster26
941,29217.0,27,-94.340355,37.835598,0,146,ClusterState,cluster26
901,20011.0,27,-94.749443,37.845557,1,146,ClusterState,cluster26
761,20073.0,27,-96.226569,37.85753,0,146,ClusterState,cluster26
808,20207.0,27,-95.739522,37.8733,0,146,ClusterState,cluster26
652,20079.0,27,-97.385273,38.047084999999996,0,146,ClusterState,cluster26
990,29185.0,27,-93.765606,38.056009,0,146,ClusterState,cluster26
896,20107.0,27,-94.801632,38.237359000000005,0,146,ClusterState,cluster26
807,20031.0,27,-95.739982,38.247657000000004,8,146,ClusterState,cluster26
849,20003.0,27,-95.264386,38.250112,0,146,ClusterState,cluster26
937,29013.0,27,-94.36232199999999,38.276163000000004,1,146,ClusterState,cluster26
1025,29015.0,27,-93.308948,38.302689,0,146,ClusterState,cluster26
676,20115.0,27,-97.124507,38.326437,1,146,ClusterState,cluster26
730,20017.0,27,-96.55937800000001,38.358336,0,146,ClusterState,cluster26
624,20113.0,27,-97.647603,38.381163,0,146,ClusterState,cluster26
994,29083.0,27,-93.736873,38.394758,1,146,ClusterState,cluster26
766,20111.0,27,-96.17977900000001,38.416154,2,146,ClusterState,cluster26
892,20121.0,27,-94.83638499999999,38.590405,0,146,ClusterState,cluster26
851,20059.0,27,-95.260071,38.602731,0,146,ClusterState,cluster26
728,20127.0,27,-96.588826,38.698153999999995,0,146,ClusterState,cluster26
810,20139.0,27,-95.711621,38.698945,0,146,ClusterState,cluster26
1038,29159.0,27,-93.246549,38.702201,0,146,ClusterState,cluster26
929,29037.0,27,-94.423526,38.746895,8,146,ClusterState,cluster26
987,29101.0,27,-93.770312,38.757209,0,146,ClusterState,cluster26
628,20169.0,27,-97.60673299999999,38.815777000000004,2,146,ClusterState,cluster26
669,20041.0,27,-97.149128,38.881314,0,146,ClusterState,cluster26
903,20091.0,27,-94.73713199999999,38.928049,51,146,ClusterState,cluster26
853,20045.0,28,-95.251337,38.941783,0,99,ClusterState,cluster27
767,20197.0,28,-96.177572,38.984769,0,99,ClusterState,cluster27
923,29095.0,28,-94.446137,39.010332,16,99,ClusterState,cluster27
811,20177.0,28,-95.705467,39.035591,5,99,ClusterState,cluster27
702,20061.0,28,-96.83925,39.03865,0,99,ClusterState,cluster27
982,29107.0,28,-93.840082,39.056329,1,99,ClusterState,cluster27
621,20143.0,28,-97.681833,39.096434,0,99,ClusterState,cluster27
908,20209.0,28,-94.707937,39.104143,64,99,ClusterState,cluster27
1045,29195.0,28,-93.204898,39.111933,0,99,ClusterState,cluster27
722,20161.0,28,-96.633015,39.189473,0,99,ClusterState,cluster27
839,20087.0,28,-95.397856,39.210891,0,99,ClusterState,cluster27
881,20103.0,28,-94.95930200000001,39.238518,6,99,ClusterState,cluster27
920,29047.0,28,-94.49391999999999,39.251395,1,99,ClusterState,cluster27
753,20149.0,28,-96.316121,39.258472999999995,0,99,ClusterState,cluster27
911,29165.0,28,-94.684698,39.262166,0,99,ClusterState,cluster27
964,29177.0,28,-94.06127,39.335640999999995,0,99,ClusterState,cluster27
677,20027.0,28,-97.12257,39.356195,1,99,ClusterState,cluster27
804,20085.0,28,-95.751346,39.400923999999996,0,99,ClusterState,cluster27
1015,29033.0,28,-93.495631,39.410154999999996,0,99,ClusterState,cluster27
626,20029.0,28,-97.637247,39.53395,0,99,ClusterState,cluster27
861,20005.0,28,-95.181488,39.555583,0,99,ClusterState,cluster27
935,29049.0,28,-94.370131,39.602092999999996,0,99,ClusterState,cluster27
968,29025.0,28,-93.994816,39.664765,0,99,ClusterState,cluster27
893,29021.0,28,-94.821954,39.750602,2,99,ClusterState,cluster27
872,20043.0,28,-95.07500999999999,39.788641999999996,0,99,ClusterState,cluster27
1011,29117.0,28,-93.554324,39.795916,0,99,ClusterState,cluster27
830,20013.0,28,-95.550384,39.801272999999995,0,99,ClusterState,cluster27
622,20157.0,28,-97.659183,39.818188,0,99,ClusterState,cluster27
940,29063.0,28,-94.34050400000001,39.81961,0,99,ClusterState,cluster27
787,20131.0,28,-95.96262800000001,39.829915,0,99,ClusterState,cluster27
894,29003.0,28,-94.81829300000001,39.922565000000006,0,99,ClusterState,cluster27
972,29061.0,28,-93.98325799999999,39.942683,0,99,ClusterState,cluster27
858,29087.0,28,-95.199972,40.092393,0,99,ClusterState,cluster27
672,31095.0,28,-97.140354,40.164028,0,99,ClusterState,cluster27
925,29075.0,28,-94.439143,40.199987,0,99,ClusterState,cluster27
712,31067.0,28,-96.714139,40.274482,3,99,ClusterState,cluster27
966,29081.0,29,-94.000823,40.313851,0,97,ClusterState,cluster28
888,29147.0,29,-94.86791600000001,40.352748999999996,0,97,ClusterState,cluster28
760,31097.0,29,-96.228933,40.401369,0,97,ClusterState,cluster28
795,31127.0,29,-95.836309,40.403957,0,97,ClusterState,cluster28
837,29005.0,29,-95.437688,40.421105,0,97,ClusterState,cluster28
926,29227.0,29,-94.438797,40.482258,0,97,ClusterState,cluster28
634,31059.0,29,-97.578024,40.540682000000004,1,97,ClusterState,cluster28
687,31151.0,29,-97.02001,40.578252,0,97,ClusterState,cluster28
781,31131.0,29,-96.02987399999999,40.669495,0,97,ClusterState,cluster28
1024,19185.0,29,-93.312926,40.740054,0,97,ClusterState,cluster28
860,19145.0,29,-95.188476,40.747616,0,97,ClusterState,cluster28
824,19071.0,29,-95.623322,40.747942,0,97,ClusterState,cluster28
912,19173.0,29,-94.673438,40.755364,0,97,ClusterState,cluster28
714,31109.0,29,-96.673551,40.801058000000005,2,97,ClusterState,cluster28
629,31185.0,29,-97.60543100000001,40.864374,0,97,ClusterState,cluster28
680,31159.0,29,-97.106037,40.873593,1,97,ClusterState,cluster28
777,31025.0,29,-96.062535,40.946526,0,97,ClusterState,cluster28
863,19137.0,29,-95.16799499999999,41.008619,0,97,ClusterState,cluster28
985,19039.0,29,-93.78126,41.036834999999996,0,97,ClusterState,cluster28
814,19129.0,29,-95.695267,41.04967,0,97,ClusterState,cluster28
944,19175.0,29,-94.318925,41.053083,0,97,ClusterState,cluster28
780,31153.0,29,-96.03389200000001,41.153107,1,97,ClusterState,cluster28
637,31143.0,29,-97.555813,41.174759,0,97,ClusterState,cluster28
729,31155.0,29,-96.571016,41.199571,1,97,ClusterState,cluster28
671,31023.0,29,-97.141234,41.248948999999996,0,97,ClusterState,cluster28
778,31055.0,29,-96.061471,41.25991,18,97,ClusterState,cluster28
801,19155.0,29,-95.79515,41.278533,2,97,ClusterState,cluster28
922,19001.0,29,-94.479157,41.344629,0,97,ClusterState,cluster28
970,19121.0,29,-93.989405,41.347064,1,97,ClusterState,cluster28
879,19029.0,29,-94.979466,41.365898,0,97,ClusterState,cluster28
1007,19181.0,29,-93.588243,41.400884999999995,0,97,ClusterState,cluster28
651,31141.0,29,-97.38740899999999,41.469013000000004,0,97,ClusterState,cluster28
737,31053.0,29,-96.53063,41.473485,0,97,ClusterState,cluster28
771,31177.0,29,-96.15829599999999,41.507053000000006,1,97,ClusterState,cluster28
682,31037.0,29,-97.076554,41.517571000000004,1,97,ClusterState,cluster28
1001,19153.0,29,-93.641654,41.623296,58,97,ClusterState,cluster28
974,19049.0,29,-93.92336800000001,41.645223,5,97,ClusterState,cluster28
798,19085.0,29,-95.80743299999999,41.662391,0,97,ClusterState,cluster28
847,19165.0,29,-95.320336,41.665153000000004,0,97,ClusterState,cluster28
927,19077.0,29,-94.431251,41.669446,0,97,ClusterState,cluster28
884,19009.0,29,-94.925302,41.676829,0,97,ClusterState,cluster28
749,31021.0,29,-96.34254,41.845797,0,97,ClusterState,cluster28
708,31039.0,29,-96.759175,41.897578,0,97,ClusterState,cluster28
661,31167.0,29,-97.251636,41.985653000000006,0,97,ClusterState,cluster28
644,31119.0,29,-97.461692,42.003908,3,97,ClusterState,cluster28
1006,19169.0,29,-93.601827,42.026371000000005,1,97,ClusterState,cluster28
976,19015.0,29,-93.895155,42.026494,0,97,ClusterState,cluster28
846,19047.0,29,-95.35845400000001,42.027366,1,97,ClusterState,cluster28
934,19073.0,30,-94.375962,42.029792,0,202,ClusterState,cluster29
889,19027.0,30,-94.867634,42.038571000000005,0,202,ClusterState,cluster29
784,19133.0,30,-95.985135,42.063026,0,202,ClusterState,cluster29
740,31173.0,30,-96.515688,42.159409000000004,0,202,ClusterState,cluster29
684,31179.0,30,-97.063062,42.22193,0,202,ClusterState,cluster29
631,31139.0,30,-97.591986,42.262663,0,202,ClusterState,cluster29
871,19161.0,30,-95.088801,42.375805,0,202,ClusterState,cluster29
916,19025.0,30,-94.625331,42.400162,0,202,ClusterState,cluster29
989,19079.0,30,-93.76698499999999,42.407552,0,202,ClusterState,cluster29
1042,19083.0,30,-93.215799,42.436775,0,202,ClusterState,cluster29
703,31051.0,30,-96.83000200000001,42.438517,0,202,ClusterState,cluster29
744,31043.0,30,-96.441515,42.445678,5,202,ClusterState,cluster29
956,19187.0,30,-94.179066,42.480374,0,202,ClusterState,cluster29
748,19193.0,30,-96.344174,42.483225,7,202,ClusterState,cluster29
660,31027.0,30,-97.25486,42.576273,0,202,ClusterState,cluster29
862,19021.0,30,-95.181444,42.679153,0,202,ClusterState,cluster29
726,46127.0,30,-96.600368,42.702762,0,202,ClusterState,cluster29
991,19197.0,30,-93.755488,42.732195000000004,0,202,ClusterState,cluster29
909,19151.0,30,-94.700868,42.745402,0,202,ClusterState,cluster29
953,19091.0,30,-94.215551,42.746790000000004,0,202,ClusterState,cluster29
765,19149.0,30,-96.20343100000001,42.747907,0,202,ClusterState,cluster29
827,19035.0,30,-95.593937,42.749288,0,202,ClusterState,cluster29
1041,19069.0,30,-93.240318,42.755202000000004,0,202,ClusterState,cluster29
698,46027.0,30,-96.93806,42.811174,0,202,ClusterState,cluster29
650,46135.0,30,-97.39490699999999,42.902431,0,202,ClusterState,cluster29
770,19167.0,30,-96.16727,43.079825,0,202,ClusterState,cluster29
997,19081.0,30,-93.705072,43.092013,0,202,ClusterState,cluster29
910,19147.0,30,-94.690212,43.099878000000004,0,202,ClusterState,cluster29
815,19141.0,30,-95.690881,43.126413,0,202,ClusterState,cluster29
864,19041.0,30,-95.159571,43.127315,0,202,ClusterState,cluster29
1039,19033.0,30,-93.246222,43.135116,0,202,ClusterState,cluster29
952,19109.0,30,-94.22057,43.147016,0,202,ClusterState,cluster29
679,46125.0,30,-97.115892,43.301965,0,202,ClusterState,cluster29
615,46067.0,30,-97.746735,43.336046,0,202,ClusterState,cluster29
999,19189.0,30,-93.66703100000001,43.34288,0,202,ClusterState,cluster29
1036,19195.0,30,-93.252258,43.36654,0,202,ClusterState,cluster29
763,19119.0,30,-96.218544,43.385265000000004,0,202,ClusterState,cluster29
817,19143.0,30,-95.680373,43.386379999999996,0,202,ClusterState,cluster29
866,19059.0,30,-95.133548,43.389624,0,202,ClusterState,cluster29
710,46083.0,30,-96.746072,43.427562,0,202,ClusterState,cluster29
711,46099.0,30,-96.73232900000001,43.559391,29,202,ClusterState,cluster29
818,27105.0,30,-95.667405,43.636327,2,202,ClusterState,cluster29
757,27133.0,30,-96.238816,43.648101000000004,0,202,ClusterState,cluster29
1021,27047.0,30,-93.36179399999999,43.662563,0,202,ClusterState,cluster29
919,27091.0,30,-94.511487,43.665285,4,202,ClusterState,cluster29
870,27063.0,30,-95.11255799999999,43.665988,0,202,ClusterState,cluster29
655,46087.0,30,-97.34487800000001,43.666866,1,202,ClusterState,cluster29
973,27043.0,30,-93.957933,43.680245,0,202,ClusterState,cluster29
869,27033.0,30,-95.119501,43.94151,0,202,ClusterState,cluster29
754,27117.0,30,-96.270609,43.981472,0,202,ClusterState,cluster29
806,27101.0,30,-95.74103000000001,43.98645,0,202,ClusterState,cluster29
918,27165.0,30,-94.583786,43.993423,0,202,ClusterState,cluster29
681,46079.0,30,-97.10011999999999,44.002691,0,202,ClusterState,cluster29
638,46097.0,30,-97.555355,44.01589,0,202,ClusterState,cluster29
718,46101.0,30,-96.65760999999999,44.019542,0,202,ClusterState,cluster29
1012,27161.0,30,-93.549998,44.06100000000001,0,202,ClusterState,cluster29
1043,27147.0,30,-93.21441300000001,44.064305,0,202,ClusterState,cluster29
967,27013.0,30,-93.998839,44.129816,0,202,ClusterState,cluster29
965,27103.0,30,-94.06079,44.265357,2,202,ClusterState,cluster29
917,27015.0,30,-94.599226,44.284244,1,202,ClusterState,cluster29
705,46011.0,30,-96.786838,44.312257,0,202,ClusterState,cluster29
1035,27131.0,30,-93.260361,44.370591999999995,1,202,ClusterState,cluster29
755,27081.0,30,-96.25353199999999,44.375240999999995,0,202,ClusterState,cluster29
996,27079.0,30,-93.717527,44.39373,0,202,ClusterState,cluster29
800,27083.0,30,-95.795395,44.428427,0,202,ClusterState,cluster29
859,27127.0,30,-95.19515799999999,44.43888,0,202,ClusterState,cluster29
958,27143.0,30,-94.168405,44.582707,0,202,ClusterState,cluster29
670,46057.0,30,-97.142214,44.647395,0,202,ClusterState,cluster29
1018,27139.0,30,-93.46789100000001,44.713131,1,202,ClusterState,cluster29
883,27129.0,30,-94.937875,44.721973999999996,0,202,ClusterState,cluster29
717,46039.0,30,-96.658745,44.736641999999996,0,202,ClusterState,cluster29
797,27173.0,30,-95.825953,44.737553000000005,0,202,ClusterState,cluster29
1048,27037.0,30,-93.151767,44.765954,15,202,ClusterState,cluster29
998,27019.0,30,-93.679956,44.83804,1,202,ClusterState,cluster29
619,46025.0,30,-97.710087,44.839529,0,202,ClusterState,cluster29
948,27085.0,30,-94.264668,44.859713,0,202,ClusterState,cluster29
674,46029.0,30,-97.13138599999999,44.913901,0,202,ClusterState,cluster29
825,27023.0,30,-95.620749,44.960561,0,202,ClusterState,cluster29
774,27073.0,30,-96.133339,44.982243,0,202,ClusterState,cluster29
1050,27123.0,30,-93.106321,44.993146,43,202,ClusterState,cluster29
921,27093.0,30,-94.48298299999999,45.136368,0,202,ClusterState,cluster29
875,27067.0,30,-95.016796,45.15505,1,202,ClusterState,cluster29
1031,27003.0,30,-93.27024499999999,45.195145000000004,29,202,ClusterState,cluster29
983,27171.0,30,-93.828888,45.197631,1,202,ClusterState,cluster29
720,46051.0,30,-96.652826,45.205830999999996,0,202,ClusterState,cluster29
822,27151.0,30,-95.64442,45.274076,0,202,ClusterState,cluster29
640,46037.0,30,-97.520104,45.364549,0,202,ClusterState,cluster29
743,27011.0,30,-96.44322199999999,45.400021,0,202,ClusterState,cluster29
995,27141.0,30,-93.721897,45.404646,1,202,ClusterState,cluster29
1034,27059.0,30,-93.26146800000001,45.544297,0,202,ClusterState,cluster29
938,27145.0,30,-94.360801,45.557829999999996,5,202,ClusterState,cluster29
790,27149.0,30,-95.92602600000001,45.580687,0,202,ClusterState,cluster29
695,46109.0,30,-96.952207,45.61302,0,202,ClusterState,cluster29
838,27121.0,30,-95.43713000000001,45.629871,0,202,ClusterState,cluster29
961,27009.0,30,-94.10248399999999,45.633538,2,202,ClusterState,cluster29
733,27155.0,30,-96.54916999999999,45.751079,0,202,ClusterState,cluster29
627,46091.0,30,-97.61997099999999,45.766216,0,202,ClusterState,cluster29
1003,27095.0,30,-93.624487,45.794230999999996,1,202,ClusterState,cluster29
1028,27065.0,30,-93.299412,45.886315,0,202,ClusterState,cluster29
842,27041.0,30,-95.39199,45.909027,0,202,ClusterState,cluster29
789,27051.0,30,-95.936611,45.943212,0,202,ClusterState,cluster29
943,27097.0,30,-94.327628,45.983428,0,202,ClusterState,cluster29
887,27153.0,30,-94.886512,46.066924,0,202,ClusterState,cluster29
632,38081.0,30,-97.591691,46.163745,0,202,ClusterState,cluster29
707,38077.0,30,-96.76635,46.264153,0,202,ClusterState,cluster29
738,27167.0,30,-96.52968299999999,46.316536,3,202,ClusterState,cluster29
802,27111.0,30,-95.793598,46.405065,0,202,ClusterState,cluster29
959,27035.0,30,-94.158899,46.430372,1,202,ClusterState,cluster29
623,38073.0,30,-97.657193,46.478257,0,202,ClusterState,cluster29
874,27159.0,30,-95.04137,46.524392999999996,0,202,ClusterState,cluster29
1013,27001.0,30,-93.52436800000001,46.570765,0,202,ClusterState,cluster29
930,27021.0,30,-94.415763,46.814565,0,202,ClusterState,cluster29
803,27005.0,30,-95.776251,46.849159,0,202,ClusterState,cluster29
715,27027.0,30,-96.672421,46.857997999999995,16,202,ClusterState,cluster29
701,38017.0,30,-96.861406,46.860506,26,202,ClusterState,cluster29
794,27087.0,30,-95.840755,47.296073,1,202,ClusterState,cluster29
742,27107.0,30,-96.477907,47.307989,0,202,ClusterState,cluster29
1014,27061.0,30,-93.52053199999999,47.315978,0,202,ClusterState,cluster29
664,38097.0,30,-97.226828,47.491264,0,202,ClusterState,cluster29
843,27029.0,30,-95.388249,47.561894,0,202,ClusterState,cluster29
890,27007.0,30,-94.86303199999999,47.591009,0,202,ClusterState,cluster29
731,27119.0,30,-96.550934,47.780427,1,202,ClusterState,cluster29
773,27125.0,30,-96.135646,47.876104,0,202,ClusterState,cluster29
678,38035.0,30,-97.120998,47.907658000000005,2,202,ClusterState,cluster29
772,27113.0,30,-96.148403,48.102255,0,202,ClusterState,cluster29
736,27089.0,30,-96.532098,48.310109000000004,0,202,ClusterState,cluster29
639,38099.0,30,-97.55523199999999,48.390892,0,202,ClusterState,cluster29
1016,27071.0,30,-93.48572800000001,48.509405,0,202,ClusterState,cluster29
706,27069.0,30,-96.78110799999999,48.729535999999996,0,202,ClusterState,cluster29
633,38067.0,30,-97.582307,48.789947,0,202,ClusterState,cluster29
820,27135.0,30,-95.648394,48.821304,0,202,ClusterState,cluster29
1266,22109.0,31,-90.722239,29.592812,37,122,ClusterState,cluster30
1278,22057.0,31,-90.615099,29.679993,59,122,ClusterState,cluster30
1208,22101.0,31,-91.344782,29.740593,26,122,ClusterState,cluster30
1235,22007.0,32,-91.06645,29.922957,11,102,ClusterState,cluster31
1300,22089.0,32,-90.376773,29.939396999999996,43,102,ClusterState,cluster31
1133,22113.0,32,-92.16592299999999,29.993689,2,102,ClusterState,cluster31
1169,22045.0,32,-91.810231,29.994199,26,102,ClusterState,cluster31
1265,22093.0,32,-90.737207,30.020769,20,102,ClusterState,cluster31
1288,22095.0,33,-90.513417,30.071496999999997,76,98,ClusterState,cluster32
1144,22055.0,33,-92.043759,30.205215000000003,22,98,ClusterState,cluster32
1163,22099.0,34,-91.835169,30.229052000000003,21,109,ClusterState,cluster33
1083,22053.0,34,-92.738028,30.240194,6,109,ClusterState,cluster33
1245,22005.0,34,-90.934028,30.248525,46,109,ClusterState,cluster33
