,fips,cluster,long,lat,deaths,clusterDeaths,state,county,clusterLat,clusterLong,distance
2429,51678.0,101,-79.442982,37.784093,0,103,ClusterState,cluster101,38.72551073786408,-79.09968943689321,1.0020564560190937
2430,51163.0,101,-79.42805899999999,37.786365,0,103,ClusterState,cluster101,38.72551073786408,-79.09968943689321,0.9948976263531792
2406,51005.0,101,-79.929401,37.800534999999996,0,103,ClusterState,cluster101,38.72551073786408,-79.09968943689321,1.2425785261263385
2467,51125.0,101,-78.871691,37.810028,0,103,ClusterState,cluster101,38.72551073786408,-79.09968943689321,0.943446835043105
2365,54025.0,101,-80.493567,37.855598,0,103,ClusterState,cluster101,38.72551073786408,-79.09968943689321,1.6430589862907177
2499,51065.0,101,-78.301879,37.888175,6,103,ClusterState,cluster101,38.72551073786408,-79.09968943689321,1.1565606906341435
2488,51540.0,101,-78.49059100000001,38.033545000000004,2,103,ClusterState,cluster101,38.72551073786408,-79.09968943689321,0.9218554594965082
2485,51003.0,101,-78.516763,38.05016,4,103,ClusterState,cluster101,38.72551073786408,-79.09968943689321,0.8921333140078214
2465,51820.0,101,-78.896755,38.072013,0,103,ClusterState,cluster101,38.72551073786408,-79.09968943689321,0.6842818710667666
2456,51015.0,101,-79.03214100000001,38.128029999999995,1,103,ClusterState,cluster101,38.72551073786408,-79.09968943689321,0.6012869726223269
2455,51790.0,101,-79.077956,38.157796000000005,0,103,ClusterState,cluster101,38.72551073786408,-79.09968943689321,0.5681305887445808
2492,51079.0,101,-78.42218199999999,38.254353,1,103,ClusterState,cluster101,38.72551073786408,-79.09968943689321,0.8252308410346868
2338,54067.0,101,-80.775451,38.275855,0,103,ClusterState,cluster101,38.72551073786408,-79.09968943689321,1.7350409502314919
2397,54075.0,101,-80.02412199999999,38.286867,0,103,ClusterState,cluster101,38.72551073786408,-79.09968943689321,1.0232223084450092
2502,51113.0,101,-78.23516,38.378917,1,103,ClusterState,cluster101,38.72551073786408,-79.09968943689321,0.9314173964348648
2424,51091.0,101,-79.56879599999999,38.386074,0,103,ClusterState,cluster101,38.72551073786408,-79.09968943689321,0.5790321809378635
2468,51660.0,101,-78.868871,38.440627,21,103,ClusterState,cluster101,38.72551073786408,-79.09968943689321,0.3666550080242138
2471,51165.0,101,-78.837195,38.454851,2,103,ClusterState,cluster101,38.72551073786408,-79.09968943689321,0.37704114245071596
2486,51139.0,101,-78.500392,38.604440999999994,12,103,ClusterState,cluster101,38.72551073786408,-79.09968943689321,0.6114043664329265
2438,54071.0,101,-79.337502,38.672518,0,103,ClusterState,cluster101,38.72551073786408,-79.09968943689321,0.24364532714121614
2346,54007.0,101,-80.728585,38.691193,0,103,ClusterState,cluster101,38.72551073786408,-79.09968943689321,1.6292570278016494
2484,51171.0,101,-78.529664,38.86825,6,103,ClusterState,cluster101,38.72551073786408,-79.09968943689321,0.587625302093445
2409,54083.0,101,-79.872569,38.869406,0,103,ClusterState,cluster101,38.72551073786408,-79.09968943689321,0.7861607122804462
2333,54021.0,101,-80.827613,38.924402,0,103,ClusterState,cluster101,38.72551073786408,-79.09968943689321,1.7393325082035545
2382,54097.0,101,-80.228779,38.953837,0,103,ClusterState,cluster101,38.72551073786408,-79.09968943689321,1.1519444967087782
2366,54041.0,101,-80.471273,39.03246,0,103,ClusterState,cluster101,38.72551073786408,-79.09968943689321,1.405510341516733
2466,54031.0,101,-78.881937,39.037706,0,103,ClusterState,cluster101,38.72551073786408,-79.09968943689321,0.38063368935638603
2450,54023.0,101,-79.162438,39.061384000000004,0,103,ClusterState,cluster101,38.72551073786408,-79.09968943689321,0.3416844017361554
2398,54001.0,101,-80.004972,39.109653,1,103,ClusterState,cluster101,38.72551073786408,-79.09968943689321,0.9834133396614504
2422,54093.0,101,-79.607202,39.11173,0,103,ClusterState,cluster101,38.72551073786408,-79.09968943689321,0.6377572580190972
2371,54033.0,101,-80.343216,39.287945,1,103,ClusterState,cluster101,38.72551073786408,-79.09968943689321,1.3648042395803692
2481,54027.0,101,-78.611263,39.327538,1,103,ClusterState,cluster101,38.72551073786408,-79.09968943689321,0.7752400973963348
2394,54091.0,101,-80.064419,39.337291,0,103,ClusterState,cluster101,38.72551073786408,-79.09968943689321,1.1423564325863051
2463,54057.0,101,-78.90994599999999,39.465107,0,103,ClusterState,cluster101,38.72551073786408,-79.09968943689321,0.7635477737571409
2386,54049.0,101,-80.181612,39.486129,2,103,ClusterState,cluster101,38.72551073786408,-79.09968943689321,1.3225341482374764
2420,54077.0,101,-79.676099,39.495471,0,103,ClusterState,cluster101,38.72551073786408,-79.09968943689321,0.96181432184667
2328,54095.0,101,-80.925137,39.508846000000005,0,103,ClusterState,cluster101,38.72551073786408,-79.09968943689321,1.9864221451036255
2441,24023.0,101,-79.303138,39.512187,0,103,ClusterState,cluster101,38.72551073786408,-79.09968943689321,0.8125582189839445
2504,54065.0,101,-78.223556,39.581071,0,103,ClusterState,cluster101,38.72551073786408,-79.09968943689321,1.224578768960333
2343,54103.0,101,-80.75863299999999,39.62681,0,103,ClusterState,cluster101,38.72551073786408,-79.09968943689321,1.8879708963594108
2473,24001.0,101,-78.822261,39.629197,12,103,ClusterState,cluster101,38.72551073786408,-79.09968943689321,0.945312328265217
2404,54061.0,101,-79.95980899999999,39.636196000000005,5,103,ClusterState,cluster101,38.72551073786408,-79.09968943689321,1.2526584967622176
2390,42059.0,101,-80.117573,39.876467,1,103,ClusterState,cluster101,38.72551073786408,-79.09968943689321,1.5364853612686458
2419,42051.0,101,-79.71427,39.949668,4,103,ClusterState,cluster101,38.72551073786408,-79.09968943689321,1.3697701526127575
2457,42111.0,101,-79.01048399999999,40.031352000000005,1,103,ClusterState,cluster101,38.72551073786408,-79.09968943689321,1.3088846442173827
2490,42009.0,102,-78.477467,40.053371999999996,1,126,ClusterState,cluster102,40.55901304761905,-80.04775823015873,1.6496931279940248
2353,54069.0,102,-80.67233900000001,40.078993,1,126,ClusterState,cluster102,40.55901304761905,-80.04775823015873,0.7877311623718541
2389,42125.0,102,-80.144361,40.204057,4,126,ClusterState,cluster102,40.55901304761905,-80.04775823015873,0.3678666754169789
2360,54009.0,102,-80.58577,40.308456,0,126,ClusterState,cluster102,40.55901304761905,-80.04775823015873,0.5934943121878258
2324,39067.0,102,-81.05067199999999,40.308636,0,126,ClusterState,cluster102,40.55901304761905,-80.04775823015873,1.0336946820563757
2423,42129.0,102,-79.591786,40.339402,32,126,ClusterState,cluster102,40.55901304761905,-80.04775823015873,0.506102447052241
2350,39081.0,102,-80.69422800000001,40.365108,2,126,ClusterState,cluster102,40.55901304761905,-80.04775823015873,0.6749239444639492
2474,42021.0,102,-78.800168,40.406479,2,126,ClusterState,cluster102,40.55901304761905,-80.04775823015873,1.2568802719712713
2361,54029.0,102,-80.569498,40.479465000000005,0,126,ClusterState,cluster102,40.55901304761905,-80.04775823015873,0.5277691534317003
2496,42013.0,102,-78.3772,40.485519000000004,0,126,ClusterState,cluster102,40.55901304761905,-80.04775823015873,1.672174086447493
2315,39019.0,102,-81.114892,40.608318,1,126,ClusterState,cluster102,40.55901304761905,-80.04775823015873,1.0682721849158636
2451,42063.0,102,-79.12945500000001,40.616037,5,126,ClusterState,cluster102,40.55901304761905,-80.04775823015873,0.9200720372150748
2375,42007.0,102,-80.302592,40.684545,78,126,ClusterState,cluster102,40.55901304761905,-80.04775823015873,0.28407485161500484
2425,42005.0,103,-79.511347,40.769725,4,183,ClusterState,cluster103,41.73817394535519,-80.1023239398907,1.1345250562425464
2345,39029.0,103,-80.730264,40.777774,35,183,ClusterState,cluster103,41.73817394535519,-80.1023239398907,1.1474653694680028
2405,42019.0,103,-79.958665,40.829198999999996,6,183,ClusterState,cluster103,41.73817394535519,-80.1023239398907,0.9202572152903793
2374,42073.0,103,-80.336662,40.986592,7,183,ClusterState,cluster103,41.73817394535519,-80.1023239398907,0.7872672652915831
2487,42033.0,103,-78.495829,40.988403999999996,0,183,ClusterState,cluster103,41.73817394535519,-80.1023239398907,1.7728454424603242
2459,42065.0,103,-78.96475799999999,41.085708000000004,0,183,ClusterState,cluster103,41.73817394535519,-80.1023239398907,1.311399282235455
2431,42031.0,103,-79.42710799999999,41.183479,1,183,ClusterState,cluster103,41.73817394535519,-80.1023239398907,0.8738438349528427
2342,39155.0,103,-80.75980600000001,41.240415000000006,35,183,ClusterState,cluster103,41.73817394535519,-80.1023239398907,0.8246493964386921
2373,42085.0,103,-80.33692099999999,41.263653000000005,2,183,ClusterState,cluster103,41.73817394535519,-80.1023239398907,0.5293447914098194
2415,42121.0,103,-79.76608399999999,41.406083,0,183,ClusterState,cluster103,41.73817394535519,-80.1023239398907,0.4725904073980001
2480,42047.0,103,-78.62066800000001,41.419475,1,183,ClusterState,cluster103,41.73817394535519,-80.1023239398907,1.5155439096192052
2298,39055.0,103,-81.221561,41.489615,19,183,ClusterState,cluster103,41.73817394535519,-80.1023239398907,1.1465047518602756
2443,42053.0,103,-79.241027,41.491795,0,183,ClusterState,cluster103,41.73817394535519,-80.1023239398907,0.8958431801266374
2501,42023.0,103,-78.236901,41.502183,0,183,ClusterState,cluster103,41.73817394535519,-80.1023239398907,1.880291060171289
2392,42039.0,103,-80.101229,41.665952000000004,0,183,ClusterState,cluster103,41.73817394535519,-80.1023239398907,0.07223024494110543
2340,39007.0,103,-80.76757099999999,41.795339,18,183,ClusterState,cluster103,41.73817394535519,-80.1023239398907,0.667698655425187
2444,42123.0,103,-79.238649,41.851752000000005,1,183,ClusterState,cluster103,41.73817394535519,-80.1023239398907,0.8711110011313736
2483,42083.0,103,-78.583174,41.865308,1,183,ClusterState,cluster103,41.73817394535519,-80.1023239398907,1.5244604316676549
2393,42049.0,103,-80.071718,42.068053000000006,2,183,ClusterState,cluster103,41.73817394535519,-80.1023239398907,0.33129581079444426
2482,36009.0,103,-78.607656,42.224267,1,183,ClusterState,cluster103,41.73817394535519,-80.1023239398907,1.5717247559006617
2440,36013.0,103,-79.31467099999999,42.246256,2,183,ClusterState,cluster103,41.73817394535519,-80.1023239398907,0.9373070617308727
2469,36063.0,103,-78.852109,43.134704,33,183,ClusterState,cluster103,41.73817394535519,-80.1023239398907,1.874388857588554
2529,37129.0,104,-77.879277,34.211687,3,98,ClusterState,cluster104,35.81882630612245,-77.36645485714286,1.6869745995385832
2535,37141.0,104,-77.836015,34.469476,1,98,ClusterState,cluster104,35.81882630612245,-77.36645485714286,1.428717248580972
2562,37133.0,104,-77.400612,34.741545,2,98,ClusterState,cluster104,35.81882630612245,-77.36645485714286,1.0778226769413684
2607,37031.0,104,-76.804454,34.746773,3,98,ClusterState,cluster104,35.81882630612245,-77.36645485714286,1.2104310201731383
2525,37061.0,104,-77.943354,34.936096,3,98,ClusterState,cluster104,35.81882630612245,-77.36645485714286,1.0545261563263135
2566,37103.0,104,-77.353062,35.027454,2,98,ClusterState,cluster104,35.81882630612245,-77.36645485714286,0.7914856255927968
2588,37049.0,104,-77.038555,35.066758,4,98,ClusterState,cluster104,35.81882630612245,-77.36645485714286,0.8204419866073404
2609,37137.0,104,-76.775886,35.105356,0,98,ClusterState,cluster104,35.81882630612245,-77.36645485714286,0.926181112280684
2543,37107.0,104,-77.631874,35.262322999999995,4,98,ClusterState,cluster104,35.81882630612245,-77.36645485714286,0.6165575813500681
2519,37191.0,104,-77.98845899999999,35.370731,13,98,ClusterState,cluster104,35.81882630612245,-77.36645485714286,0.7666019547981968
2647,37095.0,104,-76.208134,35.43421,0,98,ClusterState,cluster104,35.81882630612245,-77.36645485714286,1.220506825473515
2540,37079.0,104,-77.669536,35.468776,1,98,ClusterState,cluster104,35.81882630612245,-77.36645485714286,0.46302634479261917
2596,37013.0,104,-76.956571,35.519484000000006,0,98,ClusterState,cluster104,35.81882630612245,-77.36645485714286,0.5075535366648651
2565,37147.0,104,-77.381178,35.57917,2,98,ClusterState,cluster104,35.81882630612245,-77.36645485714286,0.2401081339727002
2527,37195.0,104,-77.93132299999999,35.726988,8,98,ClusterState,cluster104,35.81882630612245,-77.36645485714286,0.5722851503283237
2582,37117.0,104,-77.100767,35.83274,1,98,ClusterState,cluster104,35.81882630612245,-77.36645485714286,0.26605192784582105
2617,37187.0,104,-76.649275,35.864206,3,98,ClusterState,cluster104,35.81882630612245,-77.36645485714286,0.7186141274062613
2541,37065.0,104,-77.656297,35.903736,7,98,ClusterState,cluster104,35.81882630612245,-77.36645485714286,0.3020233830192583
2646,37177.0,104,-76.238874,35.907144,0,98,ClusterState,cluster104,35.81882630612245,-77.36645485714286,1.131034307369531
2668,37055.0,104,-75.674875,35.907564,1,98,ClusterState,cluster104,35.81882630612245,-77.36645485714286,1.6939057799671586
2528,37127.0,104,-77.923901,35.947410999999995,3,98,ClusterState,cluster104,35.81882630612245,-77.36645485714286,0.5720841071782103
2594,37015.0,104,-76.96888299999999,36.083776,2,98,ClusterState,cluster104,35.81882630612245,-77.36645485714286,0.4777674349281584
2619,37041.0,104,-76.626254,36.116754,0,98,ClusterState,cluster104,35.81882630612245,-77.36645485714286,0.7979086537281112
2633,37143.0,104,-76.424403,36.181298999999996,2,98,ClusterState,cluster104,35.81882630612245,-77.36645485714286,1.0093800846822514
2645,37139.0,104,-76.246298,36.293502000000004,3,98,ClusterState,cluster104,35.81882630612245,-77.36645485714286,1.2165806175351892
2590,37091.0,104,-77.009973,36.351304,1,98,ClusterState,cluster104,35.81882630612245,-77.36645485714286,0.6407899881780043
2539,37083.0,104,-77.672949,36.353153000000006,1,98,ClusterState,cluster104,35.81882630612245,-77.36645485714286,0.6159899961816372
2649,37029.0,104,-76.19176,36.36267,0,98,ClusterState,cluster104,35.81882630612245,-77.36645485714286,1.294478261991388
2657,37053.0,104,-76.00904,36.391946000000004,0,98,ClusterState,cluster104,35.81882630612245,-77.36645485714286,1.473445376626653
2512,37185.0,104,-78.138543,36.409715000000006,0,98,ClusterState,cluster104,35.81882630612245,-77.36645485714286,0.9722497358667227
2557,37131.0,104,-77.434731,36.431948,7,98,ClusterState,cluster104,35.81882630612245,-77.36645485714286,0.6169115359488095
2614,37073.0,104,-76.70615699999999,36.46589,0,98,ClusterState,cluster104,35.81882630612245,-77.36645485714286,0.9244915814013219
2598,51620.0,104,-76.936518,36.678687,1,98,ClusterState,cluster104,35.81882630612245,-77.36645485714286,0.9613563928145693
2548,51595.0,104,-77.541306,36.691841,3,98,ClusterState,cluster104,35.81882630612245,-77.36645485714286,0.8903525020375651
2586,51175.0,104,-77.070645,36.714729999999996,1,98,ClusterState,cluster104,35.81882630612245,-77.36645485714286,0.9434759669892513
2549,51081.0,104,-77.537371,36.721194,7,98,ClusterState,cluster104,35.81882630612245,-77.36645485714286,0.9184115541754895
2531,51025.0,104,-77.86074,36.756799,0,98,ClusterState,cluster104,35.81882630612245,-77.36645485714286,1.0602408108110244
2643,51550.0,104,-76.282263,36.757515000000005,9,98,ClusterState,cluster104,35.81882630612245,-77.36645485714286,1.4340880193030054
2622,51800.0,105,-76.556872,36.776711,19,97,ClusterState,cluster105,37.00157157731958,-76.56806840206187,0.22513915397288575
2653,51810.0,105,-76.09944499999999,36.821554,17,97,ClusterState,cluster105,37.00157157731958,-76.56806840206187,0.5020101802793066
2638,51740.0,105,-76.35389,36.833227,8,97,ClusterState,cluster105,37.00157157731958,-76.56806840206187,0.27241931763860006
2644,51710.0,105,-76.262277,36.891356,5,97,ClusterState,cluster105,37.00157157731958,-76.56806840206187,0.32504746585514704
2616,51093.0,105,-76.655375,36.921892,3,97,ClusterState,cluster105,37.00157157731958,-76.56806840206187,0.11820015687535607
2507,51111.0,105,-78.21653,36.970055,0,97,ClusterState,cluster105,37.00157157731958,-76.56806840206187,1.6487628496914581
2573,51183.0,105,-77.210307,36.972121,1,97,ClusterState,cluster105,37.00157157731958,-76.56806840206187,0.6429134881039547
2637,51650.0,105,-76.36696500000001,37.042681,3,97,ClusterState,cluster105,37.00157157731958,-76.56806840206187,0.20526218101241156
2627,51700.0,105,-76.495942,37.089636999999996,10,97,ClusterState,cluster105,37.00157157731958,-76.56806840206187,0.11383205412479654
2602,51181.0,105,-76.86719599999999,37.118648,1,97,ClusterState,cluster105,37.00157157731958,-76.56806840206187,0.3212229888969287
2636,51735.0,105,-76.381322,37.131625,0,97,ClusterState,cluster105,37.00157157731958,-76.56806840206187,0.22757001435590266
2546,51053.0,105,-77.560538,37.135094,0,97,ClusterState,cluster105,37.00157157731958,-76.56806840206187,1.0014110745292932
2515,51135.0,105,-78.07520699999999,37.144866,0,97,ClusterState,cluster105,37.00157157731958,-76.56806840206187,1.5139352842728142
2628,51199.0,105,-76.49193000000001,37.172278999999996,2,97,ClusterState,cluster105,37.00157157731958,-76.56806840206187,0.1869173090613148
2564,51730.0,105,-77.39684799999999,37.210514,2,97,ClusterState,cluster105,37.00157157731958,-76.56806840206187,0.8547119736812169
2571,51149.0,105,-77.293227,37.215406,0,97,ClusterState,cluster105,37.00157157731958,-76.56806840206187,0.7560292008161246
2561,51570.0,105,-77.401027,37.264094,6,97,ClusterState,cluster105,37.00157157731958,-76.56806840206187,0.8733487552456081
2613,51830.0,105,-76.713075,37.275866,2,97,ClusterState,cluster105,37.00157157731958,-76.56806840206187,0.31026495734964454
2569,51670.0,105,-77.304582,37.289087,0,97,ClusterState,cluster105,37.00157157731958,-76.56806840206187,0.7906436607137678
2610,51095.0,105,-76.757657,37.294786,15,97,ClusterState,cluster105,37.00157157731958,-76.56806840206187,0.34916834641180916
2522,51007.0,105,-77.977011,37.341681,1,97,ClusterState,cluster105,37.00157157731958,-76.56806840206187,1.449411488736264
2624,51073.0,105,-76.530947,37.377825,1,97,ClusterState,cluster105,37.00157157731958,-76.56806840206187,0.37808019859517944
2580,51036.0,105,-77.102373,37.381884,1,97,ClusterState,cluster105,37.00157157731958,-76.56806840206187,0.655834538754157
2661,51131.0,106,-75.917594,37.389508,5,101,ClusterState,cluster106,37.69307658415841,-77.17686864356435,1.2953480278334748
2547,51041.0,106,-77.550555,37.418224,26,101,ClusterState,cluster106,37.69307658415841,-77.17686864356435,0.46388084246357
2639,51115.0,106,-76.342952,37.444144,0,101,ClusterState,cluster106,37.69307658415841,-77.17686864356435,0.870278346202763
2589,51127.0,106,-77.037031,37.497253,1,101,ClusterState,cluster106,37.69307658415841,-77.17686864356435,0.2406271860581762
2553,51760.0,106,-77.466976,37.535790000000006,18,101,ClusterState,cluster106,37.69307658415841,-77.17686864356435,0.3300020421365656
2530,51145.0,106,-77.872664,37.546341999999996,0,101,ClusterState,cluster106,37.69307658415841,-77.17686864356435,0.7110993012410859
2626,51119.0,106,-76.504547,37.601651000000004,0,101,ClusterState,cluster106,37.69307658415841,-77.17686864356435,0.678509417652967
2559,51085.0,106,-77.420161,37.687345,16,101,ClusterState,cluster106,37.69307658415841,-77.17686864356435,0.2433598606117579
2600,51097.0,106,-76.89237,37.699158000000004,0,101,ClusterState,cluster106,37.69307658415841,-77.17686864356435,0.28456363402338
2587,51101.0,106,-77.05673,37.702616,1,101,ClusterState,cluster106,37.69307658415841,-77.17686864356435,0.12051677946277696
2532,51075.0,106,-77.85186,37.703091,5,101,ClusterState,cluster106,37.69307658415841,-77.17686864356435,0.6750656410953628
2632,51103.0,106,-76.437123,37.70389,0,101,ClusterState,cluster106,37.69307658415841,-77.17686864356435,0.7398246732399468
2669,51001.0,106,-75.641008,37.784132,7,101,ClusterState,cluster106,37.69307658415841,-77.17686864356435,1.53855744293282
2634,51133.0,106,-76.414247,37.890865000000005,1,101,ClusterState,cluster106,37.69307658415841,-77.17686864356435,0.7878527963229608
2599,51057.0,106,-76.90549,37.911272,0,101,ClusterState,cluster106,37.69307658415841,-77.17686864356435,0.34821775899156415
2612,51159.0,106,-76.715071,37.94866,3,101,ClusterState,cluster106,37.69307658415841,-77.17686864356435,0.5278067317255829
2524,51109.0,106,-77.965373,37.979376,0,101,ClusterState,cluster106,37.69307658415841,-77.17686864356435,0.8388721449835117
2558,51033.0,106,-77.433166,38.008601,2,101,ClusterState,cluster106,37.69307658415841,-77.17686864356435,0.40650214256271583
2665,24039.0,106,-75.743445,38.132883,0,101,ClusterState,cluster106,37.69307658415841,-77.17686864356435,1.4993775459652348
2604,51193.0,106,-76.844011,38.155269,0,101,ClusterState,cluster106,37.69307658415841,-77.17686864356435,0.5695753155998725
2545,51177.0,106,-77.57123399999999,38.238928,4,101,ClusterState,cluster106,37.69307658415841,-77.17686864356435,0.673407605045324
2523,51137.0,106,-77.966785,38.267152,0,101,ClusterState,cluster106,37.69307658415841,-77.17686864356435,0.9764888290391627
2576,51099.0,106,-77.162858,38.291253999999995,4,101,ClusterState,cluster106,37.69307658415841,-77.17686864356435,0.5983414735383145
2551,51630.0,106,-77.4809,38.298644,0,101,ClusterState,cluster106,37.69307658415841,-77.17686864356435,0.6776038376700421
2620,24037.0,106,-76.578864,38.307326,8,101,ClusterState,cluster106,37.69307658415841,-77.17686864356435,0.8572700266463674
2556,51179.0,107,-77.447823,38.416536,2,122,ClusterState,cluster107,38.61434020491804,-77.13109813114754,0.3734181918879487
2518,51047.0,107,-77.997848,38.500155,5,122,ClusterState,cluster107,38.61434020491804,-77.13109813114754,0.8742388667738017
2623,24009.0,107,-76.54204200000001,38.548518,11,122,ClusterState,cluster107,38.61434020491804,-77.13109813114754,0.5927222691132562
2656,24019.0,107,-76.00975799999999,38.570623,2,122,ClusterState,cluster107,38.61434020491804,-77.13109813114754,1.122191999493779
2597,24017.0,107,-76.953006,38.578559000000006,54,122,ClusterState,cluster107,38.61434020491804,-77.13109813114754,0.18165104404340085
2560,51153.0,107,-77.409683,38.691635999999995,48,122,ClusterState,cluster107,38.61434020491804,-77.13109813114754,0.28910926842786594
2513,51157.0,108,-78.124495,38.692393,0,103,ClusterState,cluster108,38.84592934951456,-77.13484356310678,1.0014905776726288
2536,51061.0,108,-77.777194,38.696040999999994,4,103,ClusterState,cluster108,38.84592934951456,-77.13484356310678,0.659606398617463
2552,51683.0,108,-77.474795,38.753009000000006,2,103,ClusterState,cluster108,38.84592934951456,-77.13484356310678,0.3524218648149823
2654,24041.0,108,-76.09812600000001,38.769665,1,103,ClusterState,cluster108,38.84592934951456,-77.13484356310678,1.0395189063508814
2555,51685.0,108,-77.448892,38.772139,2,103,ClusterState,cluster108,38.84592934951456,-77.13484356310678,0.3226010483500534
2584,51510.0,108,-77.09255999999999,38.820052000000004,30,103,ClusterState,cluster108,38.84592934951456,-77.13484356310678,0.049573550678812174
2570,51600.0,108,-77.30259699999999,38.852046,3,103,ClusterState,cluster108,38.84592934951456,-77.13484356310678,0.16786491295873676
2663,24011.0,108,-75.831491,38.874331,0,103,ClusterState,cluster108,38.84592934951456,-77.13484356310678,1.3036619797736382
2581,51013.0,108,-77.10082,38.8749,61,103,ClusterState,cluster108,38.84592934951456,-77.13484356310678,0.044686703123307026
2575,51610.0,109,-77.173924,38.883689000000004,4,163,ClusterState,cluster109,39.26553344785276,-77.15941731288345,0.3821199109272823
2509,51187.0,109,-78.179261,38.925067999999996,1,163,ClusterState,cluster109,39.26553344785276,-77.15941731288345,1.0751734126795827
2651,24035.0,109,-76.148099,39.022436,9,163,ClusterState,cluster109,39.26553344785276,-77.15941731288345,1.040125520851184
2550,51107.0,109,-77.510676,39.047874,30,163,ClusterState,cluster109,39.26553344785276,-77.15941731288345,0.41322911382720195
2520,51043.0,109,-77.988093,39.129687,0,163,ClusterState,cluster109,39.26553344785276,-77.15941731288345,0.8397366562276015
2508,51069.0,109,-78.193089,39.168677,2,163,ClusterState,cluster109,39.26553344785276,-77.15941731288345,1.0381995608923331
2511,51840.0,109,-78.170343,39.175174,0,163,ClusterState,cluster109,39.26553344785276,-77.15941731288345,1.0149559471663454
2603,24027.0,109,-76.856729,39.219271,29,163,ClusterState,cluster109,39.26553344785276,-77.15941731288345,0.30620324759472584
2655,24029.0,109,-76.058525,39.245059999999995,13,163,ClusterState,cluster109,39.26553344785276,-77.15941731288345,1.10108267020821
2533,54037.0,109,-77.847656,39.315195,1,163,ClusterState,cluster109,39.26553344785276,-77.15941731288345,0.6900280865338662
2563,24021.0,109,-77.400231,39.432254,74,163,ClusterState,cluster109,39.26553344785276,-77.15941731288345,0.29289413515970464
2521,54003.0,110,-77.982455,39.457075,5,101,ClusterState,cluster110,39.53344684158416,-76.73722430693068,1.247570493859504
2641,24025.0,110,-76.310879,39.521376000000004,25,101,ClusterState,cluster110,39.53344684158416,-76.73722430693068,0.4265161497040524
2591,24013.0,110,-76.9931,39.527218,58,101,ClusterState,cluster110,39.53344684158416,-76.73722430693068,0.2559514969113917
2659,24015.0,110,-75.936585,39.613824,13,101,ClusterState,cluster110,39.53344684158416,-76.73722430693068,0.8046637728874482
2538,24043.0,111,-77.731386,39.617574,9,104,ClusterState,cluster111,39.679183326923074,-75.81584801923077,1.9165284931180577
2670,10003.0,111,-75.634376,39.68502,95,104,ClusterState,cluster111,39.679183326923074,-75.81584801923077,0.18156585724276186
2577,42001.0,112,-77.15864599999999,39.851863,5,99,ClusterState,cluster112,40.150538555555556,-77.01400906060606,0.3318537806378943
2542,42055.0,112,-77.656246,39.882739,12,99,ClusterState,cluster112,40.150538555555556,-77.01400906060606,0.6958339516564618
2514,42057.0,112,-78.08638499999999,39.919336,0,99,ClusterState,cluster112,40.150538555555556,-77.01400906060606,1.0970163066638738
2611,42133.0,112,-76.75083199999999,39.942113,13,99,ClusterState,cluster112,40.150538555555556,-77.01400906060606,0.33571323691194077
2583,42041.0,112,-77.099379,40.204609000000005,33,99,ClusterState,cluster112,40.150538555555556,-77.01400906060606,0.1010526571374824
2608,42043.0,112,-76.796622,40.306988,36,99,ClusterState,cluster112,40.150538555555556,-77.01400906060606,0.2678312207079597
2631,42075.0,113,-76.442891,40.341615000000004,16,101,ClusterState,cluster113,40.9747140990099,-76.26726427722772,0.6570077738648714
2578,42099.0,113,-77.15284100000001,40.410162,1,101,ClusterState,cluster113,40.9747140990099,-76.26726427722772,1.0502215025472417
2517,42061.0,113,-78.002675,40.424965,0,101,ClusterState,cluster113,40.9747140990099,-76.26726427722772,1.820405023222903
2567,42067.0,113,-77.32961800000001,40.571523,1,101,ClusterState,cluster113,40.9747140990099,-76.26726427722772,1.1362915535235438
2544,42087.0,113,-77.61598199999999,40.602421,0,101,ClusterState,cluster113,40.9747140990099,-76.26726427722772,1.3991574776594655
2648,42107.0,113,-76.19736400000001,40.713737,13,101,ClusterState,cluster113,40.9747140990099,-76.26726427722772,0.27017604439352966
2593,42109.0,113,-76.981311,40.786765,1,101,ClusterState,cluster113,40.9747140990099,-76.26726427722772,0.7383681914332897
2534,42027.0,113,-77.838248,40.841087,2,101,ClusterState,cluster113,40.9747140990099,-76.26726427722772,1.576656607763789
2667,42025.0,113,-75.70874599999999,40.871762,17,101,ClusterState,cluster113,40.9747140990099,-76.26726427722772,0.5679276368411565
2615,42097.0,113,-76.682108,40.873395,0,101,ClusterState,cluster113,40.9747140990099,-76.26726427722772,0.42703732172696346
2595,42119.0,113,-76.957803,40.97426,1,101,ClusterState,cluster113,40.9747140990099,-76.26726427722772,0.6905388720802577
2618,42093.0,113,-76.630083,40.997428,0,101,ClusterState,cluster113,40.9747140990099,-76.26726427722772,0.3635290179508271
2635,42037.0,113,-76.390955,41.037606,28,101,ClusterState,cluster113,40.9747140990099,-76.26726427722772,0.13876161612664087
2554,42035.0,113,-77.45174499999999,41.141257,0,101,ClusterState,cluster113,40.9747140990099,-76.26726427722772,1.196131732080252
2592,42081.0,113,-76.98414,41.249888,4,101,ClusterState,cluster113,40.9747140990099,-76.26726427722772,0.7678746497224501
2629,42113.0,113,-76.49082,41.470773,0,101,ClusterState,cluster113,40.9747140990099,-76.26726427722772,0.5441062345128386
