fips,cluster
55045,17
55047,17
55049,17
55051,17
55053,17
55055,17
55057,17
55059,17
55061,17
55063,72
55065,17
55069,17
55071,17
55073,17
55075,17
55077,17
55078,17
55079,17
55081,17
55083,17
55085,17
55087,17
55089,17
55093,14
55095,14
55097,17
55099,17
55101,17
55103,17
55105,17
55107,14
55109,14
55111,17
55113,14
55115,17
55117,17
55121,14
55123,17
55125,17
55127,17
55129,14
55131,17
55133,17
55135,17
55137,17
55139,17
55141,17
56001,73
56003,32
56005,3
56007,73
56009,3
56011,3
56013,32
56015,3
56017,32
56019,32
56021,73
56023,60
56025,3
56027,3
56029,32
56033,32
56035,32
56037,60
56039,18
56041,60
56043,32
