,fips,cluster,long,lat,deaths,clusterDeaths,state,county
1646,18143.0,72,-85.762718,38.698198,2,53,ClusterState,cluster71
1685,18077.0,72,-85.43369200000001,38.758956,0,53,ClusterState,cluster71
1772,21077.0,72,-84.842979,38.764401,0,53,ClusterState,cluster71
1744,18155.0,72,-85.023499,38.819835,0,53,ClusterState,cluster71
1623,18071.0,72,-85.942654,38.925896,0,53,ClusterState,cluster71
1760,18115.0,72,-84.911295,38.954549,0,53,ClusterState,cluster71
1788,21015.0,72,-84.679715,38.9871,2,53,ClusterState,cluster71
1658,18079.0,72,-85.648821,39.005169,1,53,ClusterState,cluster71
1757,18029.0,72,-84.920935,39.14462,5,53,ClusterState,cluster71
1711,18137.0,72,-85.218379,39.159402,5,53,ClusterState,cluster71
1629,18005.0,72,-85.902794,39.216784999999994,8,53,ClusterState,cluster71
1675,18031.0,73,-85.49421099999999,39.319975,22,50,ClusterState,cluster72
1736,18047.0,73,-85.070265,39.401885,7,50,ClusterState,cluster72
1644,18145.0,73,-85.789825,39.536039,6,50,ClusterState,cluster72
1758,18161.0,73,-84.919102,39.618626,0,50,ClusterState,cluster72
1680,18139.0,73,-85.47456899999999,39.623616,1,50,ClusterState,cluster72
1726,18041.0,73,-85.14749599999999,39.640791,4,50,ClusterState,cluster72
1796,39135.0,73,-84.624466,39.743738,1,50,ClusterState,cluster72
1636,18059.0,73,-85.824125,39.811662,7,50,ClusterState,cluster72
1751,18177.0,73,-84.949811,39.842737,2,50,ClusterState,cluster72
1687,18065.0,74,-85.403678,39.928644,1,81,ClusterState,cluster73
1613,18057.0,74,-86.059737,40.002534000000004,42,81,ClusterState,cluster73
1654,18095.0,74,-85.708901,40.11412,38,81,ClusterState,cluster73
1799,39037.0,75,-84.608214,40.115612,12,59,ClusterState,cluster74
1748,18135.0,75,-84.997064,40.168572999999995,2,59,ClusterState,cluster74
1688,18035.0,75,-85.401962,40.20517,10,59,ClusterState,cluster74
1614,18159.0,75,-86.050587,40.308849,1,59,ClusterState,cluster74
1741,18075.0,75,-85.033025,40.428424,0,59,ClusterState,cluster74
1697,18009.0,75,-85.34419,40.469726,1,59,ClusterState,cluster74
1798,39107.0,75,-84.608376,40.517286999999996,1,59,ClusterState,cluster74
1659,18053.0,75,-85.644413,40.525253,5,59,ClusterState,cluster74
1611,18103.0,75,-86.073933,40.730651,0,59,ClusterState,cluster74
1753,18001.0,75,-84.93431700000001,40.753766999999996,1,59,ClusterState,cluster74
1716,18179.0,75,-85.194412,40.770771,0,59,ClusterState,cluster74
1813,39161.0,75,-84.565522,40.856353000000006,0,59,ClusterState,cluster74
1641,18169.0,75,-85.80237199999999,40.858522,1,59,ClusterState,cluster74
1677,18069.0,75,-85.487085,40.870224,2,59,ClusterState,cluster74
1729,18003.0,75,-85.12232900000001,41.098642,23,59,ClusterState,cluster74
1805,39125.0,76,-84.584535,41.132218,0,50,ClusterState,cluster75
1679,18183.0,76,-85.47848,41.163144,1,50,ClusterState,cluster75
1635,18085.0,76,-85.830484,41.266796,1,50,ClusterState,cluster75
1740,18033.0,76,-85.034285,41.378214,1,50,ClusterState,cluster75
1691,18113.0,76,-85.391205,41.413892,4,50,ClusterState,cluster75
1809,39171.0,76,-84.573035,41.533691,1,50,ClusterState,cluster75
1681,18087.0,76,-85.46117,41.6324,1,50,ClusterState,cluster75
1627,18039.0,76,-85.906728,41.637679,4,50,ClusterState,cluster75
1747,18151.0,76,-85.010662,41.649521,1,50,ClusterState,cluster75
1671,26149.0,76,-85.52719,41.888048,1,50,ClusterState,cluster75
1615,26027.0,76,-86.040589,41.891974,2,50,ClusterState,cluster75
1800,26059.0,76,-84.603983,41.917025,12,50,ClusterState,cluster75
1742,26023.0,76,-85.031761,41.929764,2,50,ClusterState,cluster75
1620,26159.0,76,-86.00994,42.260692,2,50,ClusterState,cluster75
1667,26077.0,76,-85.584896,42.26348,11,50,ClusterState,cluster75
1733,26025.0,76,-85.101835,42.289509,6,50,ClusterState,cluster75
1631,26005.0,77,-85.874288,42.603137,0,81,ClusterState,cluster76
1700,26015.0,77,-85.34174399999999,42.614153,1,81,ClusterState,cluster76
1783,26045.0,77,-84.74048499999999,42.64387,5,81,ClusterState,cluster76
1815,26037.0,77,-84.55503,42.891278,8,81,ClusterState,cluster76
1618,26139.0,77,-86.021326,42.909362,7,81,ClusterState,cluster76
1734,26067.0,77,-85.085925,42.956879,2,81,ClusterState,cluster76
1663,26081.0,77,-85.626605,42.963793,27,81,ClusterState,cluster76
1720,26117.0,77,-85.180571,43.288474,1,81,ClusterState,cluster76
1795,26057.0,77,-84.629372,43.343314,1,81,ClusterState,cluster76
1640,26123.0,77,-85.809843,43.46692,0,81,ClusterState,cluster76
1778,26073.0,77,-84.799832,43.607246999999994,7,81,ClusterState,cluster76
1693,26107.0,77,-85.38882199999999,43.653562,1,81,ClusterState,cluster76
1774,26035.0,77,-84.826409,43.945731,1,81,ClusterState,cluster76
1642,26085.0,77,-85.798358,43.95981,0,81,ClusterState,cluster76
1694,26133.0,77,-85.35119499999999,43.965561,0,81,ClusterState,cluster76
1722,26113.0,77,-85.179438,44.305822,1,81,ClusterState,cluster76
1678,26165.0,77,-85.485562,44.307684,1,81,ClusterState,cluster76
1794,26143.0,77,-84.649836,44.364864000000004,0,81,ClusterState,cluster76
1619,26019.0,77,-86.016123,44.650382,0,81,ClusterState,cluster76
1793,26039.0,77,-84.666533,44.655060999999996,2,81,ClusterState,cluster76
1665,26055.0,77,-85.607171,44.710656,5,81,ClusterState,cluster76
1725,26079.0,77,-85.166074,44.720698,2,81,ClusterState,cluster76
1648,26089.0,77,-85.732585,44.909768,0,81,ClusterState,cluster76
1714,26009.0,77,-85.19869200000001,44.978646999999995,0,81,ClusterState,cluster76
1792,26137.0,77,-84.66687900000001,45.006777,6,81,ClusterState,cluster76
1731,26029.0,77,-85.115158,45.247029,1,81,ClusterState,cluster76
1761,26047.0,77,-84.908934,45.433951,2,81,ClusterState,cluster76
1766,26097.0,77,-84.879992,45.997904999999996,0,81,ClusterState,cluster76
1669,26095.0,77,-85.550951,46.334456,0,81,ClusterState,cluster76
1842,12129.0,78,-84.331546,30.185525,1,53,ClusterState,cluster77
1851,12073.0,78,-84.270371,30.466103000000004,2,53,ClusterState,cluster77
1905,12065.0,78,-83.886291,30.504031,1,53,ClusterState,cluster77
1897,13275.0,78,-83.948411,30.868962,16,53,ClusterState,cluster77
1859,13131.0,78,-84.214288,30.882764,3,53,ClusterState,cluster77
1923,13071.0,78,-83.768671,31.180954999999997,6,53,ClusterState,cluster77
1867,13205.0,78,-84.172094,31.216853000000004,24,53,ClusterState,cluster77
1832,13007.0,79,-84.437989,31.307754,2,50,ClusterState,cluster78
1909,13321.0,79,-83.861186,31.535712,9,50,ClusterState,cluster78
1866,13177.0,79,-84.173396,31.681194,19,50,ClusterState,cluster78
1834,13273.0,79,-84.42886,31.772157,18,50,ClusterState,cluster78
1922,13081.0,79,-83.77779100000001,31.947962,2,50,ClusterState,cluster78
1857,13261.0,80,-84.221818,32.059981,21,50,ClusterState,cluster79
1919,13093.0,80,-83.784195,32.16758,7,50,ClusterState,cluster79
1846,13249.0,80,-84.306781,32.241549,1,50,ClusterState,cluster79
1885,13193.0,80,-84.038814,32.325041999999996,2,50,ClusterState,cluster79
1818,13197.0,80,-84.523557,32.380907,1,50,ClusterState,cluster79
1858,13269.0,80,-84.21508299999999,32.560542,2,50,ClusterState,cluster79
1914,13225.0,80,-83.82958,32.584826,2,50,ClusterState,cluster79
1898,13079.0,80,-83.934002,32.707681,0,50,ClusterState,cluster79
1843,13293.0,80,-84.324382,32.907469,14,50,ClusterState,cluster79
1902,13207.0,81,-83.906823,33.038194,1,52,ClusterState,cluster80
1868,13171.0,81,-84.1544,33.080020000000005,0,52,ClusterState,cluster80
1837,13231.0,81,-84.366796,33.103227000000004,2,52,ClusterState,cluster80
1850,13255.0,81,-84.273339,33.258051,8,52,ClusterState,cluster80
1896,13035.0,81,-83.97000200000001,33.296102000000005,2,52,ClusterState,cluster80
1820,13113.0,81,-84.512414,33.427941,8,52,ClusterState,cluster80
1865,13151.0,81,-84.175416,33.475842,10,52,ClusterState,cluster80
1838,13063.0,81,-84.362238,33.553383000000004,21,52,ClusterState,cluster80
1903,13217.0,82,-83.896609,33.569520000000004,5,94,ClusterState,cluster81
1887,13247.0,82,-84.020894,33.642043,6,94,ClusterState,cluster81
1853,13089.0,82,-84.248029,33.789813,34,94,ClusterState,cluster81
1918,13297.0,82,-83.784266,33.795381,3,94,ClusterState,cluster81
1883,13135.0,82,-84.057963,33.951956,46,94,ClusterState,cluster81
1928,13013.0,83,-83.7275,33.993054,3,51,ClusterState,cluster82
1825,13057.0,83,-84.496595,34.169606,10,51,ClusterState,cluster82
1871,13117.0,83,-84.144322,34.19492,8,51,ClusterState,cluster82
1911,13139.0,83,-83.844712,34.275205,9,51,ClusterState,cluster82
1878,13085.0,83,-84.104119,34.401379999999996,1,51,ClusterState,cluster82
1830,13227.0,83,-84.442301,34.455892,2,51,ClusterState,cluster82
1893,13187.0,83,-83.986879,34.524951,0,51,ClusterState,cluster82
1926,13311.0,83,-83.744309,34.601048,0,51,ClusterState,cluster82
1827,13123.0,83,-84.483646,34.677248999999996,0,51,ClusterState,cluster82
1889,13291.0,83,-84.002286,34.874243,1,51,ClusterState,cluster82
1845,13111.0,83,-84.313402,34.901383,0,51,ClusterState,cluster82
1920,13281.0,83,-83.782961,34.938691999999996,0,51,ClusterState,cluster82
1916,37043.0,83,-83.807512,35.035247999999996,0,51,ClusterState,cluster82
1888,37039.0,83,-84.016472,35.106484,1,51,ClusterState,cluster82
1840,47123.0,83,-84.35387800000001,35.517148999999996,1,51,ClusterState,cluster82
1895,47009.0,83,-83.973022,35.752926,3,51,ClusterState,cluster82
1849,47105.0,83,-84.286322,35.759679,0,51,ClusterState,cluster82
1817,47145.0,83,-84.524136,35.882073,0,51,ClusterState,cluster82
1894,47093.0,83,-83.985913,35.973839,4,51,ClusterState,cluster82
1864,47001.0,83,-84.180288,36.082029,1,51,ClusterState,cluster82
1915,47173.0,83,-83.816526,36.243266999999996,0,51,ClusterState,cluster82
1873,47013.0,83,-84.125923,36.383124,1,51,ClusterState,cluster82
1822,47151.0,83,-84.50655400000001,36.453953000000006,0,51,ClusterState,cluster82
1829,21147.0,83,-84.446083,36.715761,0,51,ClusterState,cluster82
1872,21235.0,83,-84.14099499999999,36.809692,0,51,ClusterState,cluster82
1901,21121.0,83,-83.915231,36.901584,0,51,ClusterState,cluster82
1880,21125.0,83,-84.087834,37.091397,2,51,ClusterState,cluster82
1925,21051.0,83,-83.746759,37.169598,0,51,ClusterState,cluster82
1841,21203.0,83,-84.348396,37.381612,0,51,ClusterState,cluster82
1892,21109.0,83,-83.99368,37.402802,4,51,ClusterState,cluster82
1848,21151.0,84,-84.287451,37.70616,1,83,ClusterState,cluster83
1907,21197.0,84,-83.88113,37.852292999999996,0,83,ClusterState,cluster83
1863,21049.0,84,-84.182232,37.986825,0,83,ClusterState,cluster83
1824,21067.0,84,-84.496639,38.020523,8,83,ClusterState,cluster83
1900,21173.0,84,-83.917436,38.035773,0,83,ClusterState,cluster83
1927,21011.0,84,-83.73656,38.139441,0,83,ClusterState,cluster83
1854,21017.0,84,-84.246611,38.202978,1,83,ClusterState,cluster83
1886,21181.0,84,-84.023779,38.327655,0,83,ClusterState,cluster83
1844,21097.0,84,-84.314823,38.415966,0,83,ClusterState,cluster83
1917,21161.0,84,-83.788535,38.616398,0,83,ClusterState,cluster83
1882,21023.0,84,-84.070088,38.702562,0,83,ClusterState,cluster83
1839,21191.0,84,-84.359742,38.715798,0,83,ClusterState,cluster83
1904,39015.0,84,-83.892944,38.948158,1,83,ClusterState,cluster83
1816,21117.0,84,-84.548581,39.01319,16,83,ClusterState,cluster83
1831,21037.0,84,-84.44141,39.035049,7,83,ClusterState,cluster83
1860,39025.0,84,-84.212568,39.103441,2,83,ClusterState,cluster83
1821,39061.0,84,-84.50859,39.180332,47,83,ClusterState,cluster83
1912,39027.0,85,-83.842336,39.410548999999996,0,53,ClusterState,cluster84
1823,39017.0,85,-84.50026700000001,39.410684,4,53,ClusterState,cluster84
1855,39165.0,85,-84.24512800000001,39.424293,10,53,ClusterState,cluster84
1890,39057.0,85,-83.996686,39.726403999999995,3,53,ClusterState,cluster84
1861,39113.0,85,-84.207549,39.746151,12,53,ClusterState,cluster84
1913,39023.0,85,-83.832287,39.927147,1,53,ClusterState,cluster84
1856,39109.0,85,-84.234863,40.046907,23,53,ClusterState,cluster84
1924,39021.0,86,-83.76028000000001,40.120684000000004,1,78,ClusterState,cluster85
1862,39149.0,86,-84.192139,40.318869,0,78,ClusterState,cluster85
1921,39091.0,86,-83.779471,40.383676,0,78,ClusterState,cluster85
1852,39011.0,86,-84.269481,40.545245,3,78,ClusterState,cluster85
1876,39003.0,86,-84.121928,40.757675,14,78,ClusterState,cluster85
1877,39137.0,86,-84.11802,41.0083,3,78,ClusterState,cluster85
1828,39039.0,86,-84.449086,41.295398,1,78,ClusterState,cluster85
1881,39069.0,86,-84.076961,41.358702,0,78,ClusterState,cluster85
1879,39051.0,86,-84.094751,41.5785,0,78,ClusterState,cluster85
1884,26091.0,86,-84.052388,41.925187,0,78,ClusterState,cluster85
1835,26075.0,86,-84.406366,42.241313,14,78,ClusterState,cluster85
1929,26161.0,86,-83.727147,42.256943,42,78,ClusterState,cluster85
1910,26093.0,87,-83.857596,42.573054,11,72,ClusterState,cluster86
1826,26065.0,87,-84.48781600000001,42.68888,9,72,ClusterState,cluster86
1869,26155.0,87,-84.147237,42.942805,6,72,ClusterState,cluster86
1891,26145.0,87,-83.993736,43.3982,38,72,ClusterState,cluster86
1899,26017.0,87,-83.92838499999999,43.630573999999996,2,72,ClusterState,cluster86
1847,26111.0,87,-84.298064,43.642775,3,72,ClusterState,cluster86
1833,26051.0,87,-84.437377,43.967071000000004,1,72,ClusterState,cluster86
1906,26011.0,87,-83.88273000000001,44.044496,1,72,ClusterState,cluster86
1874,26129.0,87,-84.123289,44.287569,0,72,ClusterState,cluster86
1870,26135.0,87,-84.147141,44.696783,0,72,ClusterState,cluster86
1875,26119.0,87,-84.12303100000001,44.999428,0,72,ClusterState,cluster86
1908,26141.0,87,-83.87362900000001,45.356834,0,72,ClusterState,cluster86
1819,26031.0,87,-84.518691,45.512741,1,72,ClusterState,cluster86
1836,26033.0,87,-84.395364,46.367641,0,72,ClusterState,cluster86
2139,12071.0,88,-81.858144,26.574991999999998,32,80,ClusterState,cluster87
2106,12015.0,88,-82.119946,26.954793,12,80,ClusterState,cluster87
2138,12027.0,88,-81.864094,27.189369,4,80,ClusterState,cluster87
2077,12115.0,88,-82.423893,27.208205,32,80,ClusterState,cluster87
2063,12081.0,89,-82.532775,27.477054,39,62,ClusterState,cluster88
2040,12103.0,89,-82.727651,27.899794,23,62,ClusterState,cluster88
2081,12057.0,90,-82.401275,27.976529,21,51,ClusterState,cluster89
2065,12101.0,90,-82.51608,28.261606,3,51,ClusterState,cluster89
2067,12053.0,90,-82.496961,28.50485,3,51,ClusterState,cluster89
2117,12119.0,90,-82.03546899999999,28.825768,12,51,ClusterState,cluster89
2073,12017.0,90,-82.453512,28.863598,9,51,ClusterState,cluster89
2105,12083.0,90,-82.123367,29.140116,3,51,ClusterState,cluster89
2046,12075.0,91,-82.666319,29.379995,0,55,ClusterState,cluster90
2005,12029.0,91,-83.056329,29.634179,0,55,ClusterState,cluster90
2084,12001.0,91,-82.386845,29.665903000000004,1,55,ClusterState,cluster90
2030,12041.0,91,-82.808262,29.704639,0,55,ClusterState,cluster90
2104,12007.0,91,-82.128192,29.953428999999996,2,55,ClusterState,cluster90
2087,12125.0,91,-82.35691899999999,30.010768,0,55,ClusterState,cluster90
1941,12123.0,91,-83.59796700000001,30.064881,0,55,ClusterState,cluster90
1993,12067.0,91,-83.179508,30.065417999999998,0,55,ClusterState,cluster90
2048,12023.0,91,-82.660566,30.126051,0,55,ClusterState,cluster90
2015,12121.0,91,-82.987546,30.214688,9,55,ClusterState,cluster90
2098,12003.0,91,-82.185477,30.288432,3,55,ClusterState,cluster90
1963,12079.0,91,-83.430563,30.47263,2,55,ClusterState,cluster90
2012,12047.0,91,-82.997218,30.501534000000003,0,55,ClusterState,cluster90
2004,13101.0,91,-83.057989,30.708629,0,55,ClusterState,cluster90
2119,13049.0,91,-82.023033,30.780002000000003,0,55,ClusterState,cluster90
1947,13027.0,91,-83.54009,30.842082,6,55,ClusterState,cluster90
1981,13185.0,91,-83.280221,30.857006,4,55,ClusterState,cluster90
2038,13065.0,91,-82.740932,31.017888,0,55,ClusterState,cluster90
2001,13173.0,91,-83.090886,31.035393,1,55,ClusterState,cluster90
1964,13075.0,91,-83.424499,31.149846999999998,1,55,ClusterState,cluster90
2127,13025.0,91,-81.96996999999999,31.216648,2,55,ClusterState,cluster90
2085,13299.0,91,-82.383943,31.22682,7,55,ClusterState,cluster90
1983,13019.0,91,-83.252459,31.238588,0,55,ClusterState,cluster90
2095,13229.0,91,-82.240429,31.314668,2,55,ClusterState,cluster90
2022,13003.0,91,-82.886363,31.317301,0,55,ClusterState,cluster90
1950,13277.0,91,-83.515048,31.454362,3,55,ClusterState,cluster90
2026,13069.0,91,-82.84066700000001,31.516,4,55,ClusterState,cluster90
2071,13005.0,91,-82.466071,31.547221,1,55,ClusterState,cluster90
1980,13155.0,91,-83.280834,31.604646999999996,1,55,ClusterState,cluster90
2131,13305.0,91,-81.919105,31.611857,0,55,ClusterState,cluster90
1938,13287.0,91,-83.636891,31.700824,6,55,ClusterState,cluster90
1985,13017.0,92,-83.248636,31.727638,0,62,ClusterState,cluster91
2088,13001.0,92,-82.338473,31.77388,3,62,ClusterState,cluster91
2055,13161.0,92,-82.600696,31.848776,1,62,ClusterState,cluster91
1967,13315.0,92,-83.40565699999999,31.975167,6,62,ClusterState,cluster91
2021,13271.0,92,-82.892471,32.01562,0,62,ClusterState,cluster91
2115,13267.0,92,-82.052217,32.043908,0,62,ClusterState,cluster91
2036,13309.0,92,-82.751307,32.146558,0,62,ClusterState,cluster91
2062,13209.0,92,-82.533261,32.167319,0,62,ClusterState,cluster91
2132,13109.0,92,-81.90736700000001,32.169649,0,62,ClusterState,cluster91
2086,13279.0,92,-82.36702199999999,32.183935999999996,3,62,ClusterState,cluster91
1994,13091.0,92,-83.175591,32.212815,0,62,ClusterState,cluster91
1956,13235.0,92,-83.48034200000001,32.275344,1,62,ClusterState,cluster91
2057,13283.0,92,-82.589718,32.387046999999995,0,62,ClusterState,cluster91
2112,13043.0,92,-82.06230500000001,32.399861,0,62,ClusterState,cluster91
1976,13023.0,92,-83.33214,32.401368,0,62,ClusterState,cluster91
2020,13175.0,92,-82.92613100000001,32.516487,1,62,ClusterState,cluster91
1935,13153.0,92,-83.66335699999999,32.571603,13,62,ClusterState,cluster91
2091,13107.0,92,-82.307952,32.58586,0,62,ClusterState,cluster91
2043,13167.0,92,-82.679535,32.701199,1,62,ClusterState,cluster91
1965,13289.0,92,-83.416286,32.703662,0,62,ClusterState,cluster91
2128,13165.0,92,-81.950133,32.794618,1,62,ClusterState,cluster91
1932,13021.0,92,-83.687184,32.832049,5,62,ClusterState,cluster91
1988,13319.0,92,-83.239491,32.8443,2,62,ClusterState,cluster91
2034,13303.0,92,-82.77340600000001,32.962029,1,62,ClusterState,cluster91
1945,13169.0,92,-83.54514,32.962134000000006,0,62,ClusterState,cluster91
2080,13163.0,92,-82.407657,33.063551000000004,1,62,ClusterState,cluster91
1986,13009.0,92,-83.245659,33.084849,4,62,ClusterState,cluster91
2123,13033.0,92,-81.998447,33.101987,3,62,ClusterState,cluster91
2011,13141.0,92,-83.00204699999999,33.255825,0,62,ClusterState,cluster91
1975,13237.0,92,-83.339663,33.317059,2,62,ClusterState,cluster91
1930,13159.0,92,-83.72434100000001,33.356251,0,62,ClusterState,cluster91
2047,13301.0,92,-82.66284399999999,33.407596000000005,0,62,ClusterState,cluster91
2116,13245.0,92,-82.049444,33.426859,14,62,ClusterState,cluster91
2070,13189.0,93,-82.46986600000001,33.459617,4,51,ClusterState,cluster92
2101,13073.0,93,-82.165654,33.516220000000004,2,51,ClusterState,cluster92
1996,13133.0,93,-83.166093,33.549876,1,51,ClusterState,cluster92
1953,13211.0,93,-83.485957,33.600243,0,51,ClusterState,cluster92
2130,45037.0,93,-81.920292,33.722044,1,51,ClusterState,cluster92
2035,13317.0,93,-82.753524,33.755364,0,51,ClusterState,cluster92
2074,13181.0,93,-82.44638,33.781126,0,51,ClusterState,cluster92
1958,13219.0,93,-83.45794599999999,33.875278,0,51,ClusterState,cluster92
2092,45065.0,93,-82.29365899999999,33.883028,1,51,ClusterState,cluster92
1997,13221.0,93,-83.14492,33.916594,3,51,ClusterState,cluster92
1968,13059.0,93,-83.380863,33.950406,13,51,ClusterState,cluster92
1987,13195.0,93,-83.24068,34.104614,1,51,ClusterState,cluster92
2023,13105.0,93,-82.87952299999999,34.126521000000004,0,51,ClusterState,cluster92
1942,13157.0,93,-83.584805,34.132059000000005,1,51,ClusterState,cluster92
2103,45047.0,93,-82.148595,34.204262,0,51,ClusterState,cluster92
2078,45001.0,93,-82.422325,34.238459000000006,0,51,ClusterState,cluster92
1951,13011.0,93,-83.506647,34.351255,0,51,ClusterState,cluster92
2016,13147.0,93,-82.96495300000001,34.355413,0,51,ClusterState,cluster92
1992,13119.0,93,-83.186079,34.377334999999995,0,51,ClusterState,cluster92
2118,45059.0,93,-82.026131,34.504773,1,51,ClusterState,cluster92
1979,13257.0,93,-83.28868100000001,34.556903999999996,1,51,ClusterState,cluster92
2051,45007.0,93,-82.618277,34.557505,6,51,ClusterState,cluster92
1946,13137.0,93,-83.54162600000001,34.56516,3,51,ClusterState,cluster92
2010,45073.0,93,-83.005464,34.707761,0,51,ClusterState,cluster92
2041,45077.0,93,-82.686452,34.809329,0,51,ClusterState,cluster92
2090,45045.0,93,-82.335536,34.847691,13,51,ClusterState,cluster92
1966,13241.0,94,-83.407223,34.87903,0,54,ClusterState,cluster93
2122,45083.0,94,-82.000163,34.962731,8,54,ClusterState,cluster93
1969,37113.0,94,-83.380756,35.157148,1,54,ClusterState,cluster93
2037,37175.0,94,-82.74550699999999,35.2102,0,54,ClusterState,cluster93
2099,37149.0,94,-82.17545,35.258669,0,54,ClusterState,cluster93
1989,37099.0,94,-83.202489,35.335275,0,54,ClusterState,cluster93
2069,37089.0,94,-82.47235500000001,35.34095,14,54,ClusterState,cluster93
2133,37161.0,94,-81.89497800000001,35.348446,4,54,ClusterState,cluster93
2019,37087.0,94,-82.939915,35.517983,0,54,ClusterState,cluster93
2059,37021.0,94,-82.550087,35.587674,3,54,ClusterState,cluster93
2120,37111.0,94,-82.021507,35.667958,0,54,ClusterState,cluster93
1944,47155.0,94,-83.58094399999999,35.861562,1,54,ClusterState,cluster93
1995,47029.0,94,-83.174767,35.947227000000005,0,54,ClusterState,cluster93
2107,37121.0,94,-82.11434799999999,35.962278000000005,0,54,ClusterState,cluster93
1959,47089.0,94,-83.45352199999999,36.067034,0,54,ClusterState,cluster93
2082,47171.0,94,-82.39617700000001,36.149453,0,54,ClusterState,cluster93
2027,47059.0,94,-82.83345600000001,36.177294,2,54,ClusterState,cluster93
1978,47063.0,94,-83.296406,36.215973,2,54,ClusterState,cluster93
1955,47057.0,94,-83.483361,36.269199,0,54,ClusterState,cluster93
2097,47019.0,94,-82.201421,36.318376,1,54,ClusterState,cluster93
2076,47179.0,94,-82.434713,36.324631,0,54,ClusterState,cluster93
2140,47091.0,94,-81.843103,36.450734999999995,0,54,ClusterState,cluster93
2025,47073.0,94,-82.873902,36.462944,2,54,ClusterState,cluster93
1937,47025.0,94,-83.64175,36.491597999999996,0,54,ClusterState,cluster93
2083,47163.0,94,-82.394917,36.531452,1,54,ClusterState,cluster93
2100,51520.0,94,-82.169512,36.610479,0,54,ClusterState,cluster93
2056,51169.0,94,-82.594258,36.684532,1,54,ClusterState,cluster93
2125,51191.0,94,-81.972246,36.703579,3,54,ClusterState,cluster93
1999,51105.0,94,-83.103165,36.715746,0,54,ClusterState,cluster93
2110,51167.0,94,-82.090612,36.935284,0,54,ClusterState,cluster93
2050,51720.0,94,-82.624348,36.938169,0,54,ClusterState,cluster93
2054,51195.0,94,-82.609349,36.952921999999994,1,54,ClusterState,cluster93
1972,21131.0,94,-83.37635,37.115255,0,54,ClusterState,cluster93
2031,21133.0,94,-82.80717299999999,37.14583,0,54,ClusterState,cluster93
1991,21193.0,94,-83.20106,37.257625,0,54,ClusterState,cluster93
2114,51027.0,94,-82.058814,37.264125,0,54,ClusterState,cluster93
2018,21119.0,94,-82.940555,37.32759,0,54,ClusterState,cluster93
1933,21189.0,94,-83.684099,37.452096999999995,0,54,ClusterState,cluster93
2079,21195.0,94,-82.420659,37.463505,2,54,ClusterState,cluster93
1971,21025.0,94,-83.37768,37.520092,0,54,ClusterState,cluster93
2039,21071.0,94,-82.73852600000001,37.552299,0,54,ClusterState,cluster93
2102,54059.0,94,-82.15745799999999,37.705418,1,54,ClusterState,cluster93
2028,21115.0,94,-82.813992,37.829598,0,54,ClusterState,cluster93
2064,21159.0,94,-82.51692,37.830545,0,54,ClusterState,cluster93
2126,54045.0,94,-81.971518,37.856637,1,54,ClusterState,cluster93
1982,21175.0,94,-83.266566,37.91274,0,54,ClusterState,cluster93
1940,21165.0,94,-83.598399,37.939448999999996,0,54,ClusterState,cluster93
2042,21127.0,94,-82.68164300000001,38.078995,0,54,ClusterState,cluster93
1961,21205.0,94,-83.442318,38.194615999999996,0,54,ClusterState,cluster93
2111,54043.0,94,-82.066952,38.199034999999995,0,54,ClusterState,cluster93
2068,54099.0,94,-82.491282,38.261889000000004,6,54,ClusterState,cluster93
2007,21043.0,95,-83.03815999999999,38.313503000000004,0,63,ClusterState,cluster94
1931,21069.0,95,-83.708286,38.388567,0,63,ClusterState,cluster94
2089,54011.0,95,-82.338233,38.413495000000005,0,63,ClusterState,cluster94
2045,21019.0,95,-82.66654799999999,38.431905,3,63,ClusterState,cluster94
2129,54079.0,95,-81.926568,38.475729,0,63,ClusterState,cluster94
2060,39087.0,95,-82.540684,38.503018,0,63,ClusterState,cluster94
2029,21089.0,95,-82.812206,38.555431,0,63,ClusterState,cluster94
1974,21135.0,95,-83.347091,38.562531,0,63,ClusterState,cluster94
2017,39145.0,95,-82.945444,38.781628999999995,0,63,ClusterState,cluster94
2113,54053.0,95,-82.059748,38.826465,0,63,ClusterState,cluster94
2094,39053.0,95,-82.274096,38.830628999999995,1,63,ClusterState,cluster94
1949,39001.0,95,-83.517043,38.848346,0,63,ClusterState,cluster94
2053,39079.0,95,-82.610661,39.036265,0,63,ClusterState,cluster94
2121,39105.0,95,-82.013323,39.060946,0,63,ClusterState,cluster94
2006,39131.0,95,-83.038173,39.083994,0,63,ClusterState,cluster94
1943,39071.0,95,-83.581988,39.220062,0,63,ClusterState,cluster94
2008,39141.0,95,-83.022104,39.340682,1,63,ClusterState,cluster94
2109,39009.0,95,-82.10024,39.345128,1,63,ClusterState,cluster94
2075,39073.0,95,-82.446275,39.522194,1,63,ClusterState,cluster94
1960,39047.0,95,-83.44380799999999,39.549717,0,63,ClusterState,cluster94
2135,39115.0,95,-81.86614300000001,39.616690000000006,0,63,ClusterState,cluster94
2014,39129.0,95,-82.993084,39.666509000000005,5,63,ClusterState,cluster94
2096,39127.0,95,-82.234082,39.754135999999995,0,63,ClusterState,cluster94
2044,39045.0,95,-82.666944,39.795111,2,63,ClusterState,cluster94
1970,39097.0,95,-83.379953,39.924376,3,63,ClusterState,cluster94
2124,39119.0,95,-81.996883,39.961284,0,63,ClusterState,cluster94
