fips,long,lat
38009,-100.650317,48.820134
38011,-103.396646,46.171185
38013,-102.521915,48.771943
38015,-100.761508,46.822761
38017,-96.861406,46.860506
38019,-98.41499,48.755612
38021,-98.328185,46.087766
38023,-103.348927,48.874965
38025,-102.643252,47.332654
38027,-99.051857,47.707976
38029,-100.210914,46.265684
38031,-99.040279,47.461156
38033,-103.962247,46.894589
38035,-97.120998,47.907658
38037,-101.711807,46.387962
38039,-98.18781,47.451199
38041,-102.544717,46.448932
38043,-99.813669,46.919486
38045,-98.520959,46.405346
38047,-99.548585,46.498411
38049,-100.694529,48.182793
38051,-99.492295,46.144162
38053,-103.228066,47.815541
38055,-101.204564,47.523976
38057,-101.710274,47.297717
38059,-101.011434,46.819739
38061,-102.371315,48.134702
38063,-98.209414,47.919339
38065,-101.307901,47.121328
38067,-97.582307,48.789947
38069,-99.988011,48.328166
38071,-98.834844,48.136409
38073,-97.657193,46.478257
38075,-101.526364,48.721416
38077,-96.76635,46.264153
38079,-99.817363,48.836027
38081,-97.591691,46.163745
38083,-100.340156,47.576556
38085,-100.72635,46.161951
38087,-103.443746,46.411465
38089,-102.785075,46.879757
38091,-97.746445,47.459656
38093,-98.744696,46.915799
38095,-99.234305,48.584615
38097,-97.226828,47.491264
38099,-97.555232,48.390892
38101,-101.329338,48.256527
38103,-99.781286,47.676761
38105,-103.563682,48.199801
39001,-83.517043,38.848346
39003,-84.121928,40.757675
39005,-82.285667,40.855217
39007,-80.767571,41.795339
39009,-82.10024,39.345128
39011,-84.269481,40.545245
39013,-80.88884,40.042095
39015,-83.892944,38.948158
39017,-84.500267,39.410684
39019,-81.114892,40.608318
39021,-83.76028,40.120684
39023,-83.832287,39.927147
39025,-84.212568,39.103441
39027,-83.842336,39.410549
39029,-80.730264,40.777774
39031,-81.86512,40.290804
39033,-82.874776,40.797377
39035,-81.676037,41.449624
39037,-84.608214,40.115612
39039,-84.449086,41.295398
39041,-83.013223,40.216351
39043,-82.627891,41.405481
39045,-82.666944,39.795111
39047,-83.443808,39.549717
39049,-82.993223,39.999581
39051,-84.094751,41.5785
39053,-82.274096,38.830629
39055,-81.221561,41.489615
39057,-83.996686,39.726404
39059,-81.541827,40.016788
39061,-84.50859,39.180332
39063,-83.641951,41.039056
39065,-83.675755,40.689386
39067,-81.050672,40.308636
39069,-84.076961,41.358702
39071,-83.581988,39.220062
39073,-82.446275,39.522194
39075,-81.872764,40.567391
39077,-82.614391,41.175374
39079,-82.610661,39.036265
39081,-80.694228,40.365108
39083,-82.454649,40.399128
39085,-81.319338,41.685888
39087,-82.540684,38.503018
39089,-82.515759,40.05271
39091,-83.779471,40.383676
39093,-82.112376,41.38987
39095,-83.615345,41.652803
39097,-83.379953,39.924376
39099,-80.696308,41.049535
39101,-83.129156,40.58206
39103,-81.84012,41.144056
39105,-82.013323,39.060946
39107,-84.608376,40.517287
39109,-84.234863,40.046907
39111,-81.06521,39.741292
39113,-84.207549,39.746151
39115,-81.866143,39.61669
39117,-82.795365,40.518848
39119,-81.996883,39.961284
39121,-81.485165,39.77163
39123,-83.081463,41.531718
39125,-84.584535,41.132218
39127,-82.234082,39.754136
39129,-82.993084,39.666509
39131,-83.038173,39.083994
39133,-81.273457,41.17947
39135,-84.624466,39.743738
39137,-84.11802,41.0083
39139,-82.540347,40.762374
39141,-83.022104,39.340682
39143,-83.101952,41.341058
39145,-82.945444,38.781629
39147,-83.201322,41.127601
39149,-84.192139,40.318869
39151,-81.387172,40.837013
39153,-81.512898,41.112957
39155,-80.759806,41.240415
39157,-81.465322,40.479556
39159,-83.350113,40.252214
39161,-84.565522,40.856353
39163,-82.503644,39.240104
39165,-84.245128,39.424293
39167,-81.512663,39.41251
39169,-81.864335,40.838544
39171,-84.573035,41.533691
39173,-83.601066,41.44828
39175,-83.298153,40.865953
40001,-94.63575,35.887523
40003,-98.318501,36.660625
40005,-96.090179,34.324459
40007,-100.616419,36.818228
40009,-99.512486,35.361391
40011,-98.420662,35.884817
40013,-96.383822,33.977295
40015,-98.338494,35.147225
40017,-97.78114,35.491254
40019,-97.20457,34.192075
40021,-94.994163,35.900171
40023,-95.533567,34.020247
40025,-102.485321,36.729185
40027,-97.447024,35.266627
40029,-96.278023,34.546448
40031,-98.421648,34.629215
40033,-98.332256,34.307791
40035,-95.153823,36.675666
40037,-96.233839,35.974422
40039,-98.839507,35.547405
40041,-94.794943,36.463017
40043,-99.06334,36.052429
40045,-99.784141,36.265997
40047,-97.883789,36.398165
40049,-97.288696,34.735648
40051,-97.861894,35.099526
40053,-97.774047,36.762627
40055,-99.459421,34.915219
40057,-99.897993,34.694761
40059,-99.757532,36.771519
40061,-95.121608,35.237804
40063,-96.32078,35.081959
40065,-99.335932,34.653404
40067,-97.866159,34.128114
40069,-96.654549,34.263937
40071,-97.128546,36.745203
40073,-97.912409,35.915329
40075,-99.015436,34.936358
40077,-95.258464,34.883191
40079,-94.641301,35.061854
40081,-96.882293,35.659026
40083,-97.439988,35.832833
40085,-97.171716,33.927597
40087,-97.514971,35.092174
40089,-94.816419,34.001191
40091,-95.580112,35.38549
40093,-98.421761,36.301932
40095,-96.754422,34.020632
40097,-95.235555,36.292914
40099,-97.028909,34.507027
40101,-95.368317,35.709969
40103,-97.233709,36.322823
40105,-95.634714,36.775398
40107,-96.333303,35.44943
40109,-97.510552,35.519307
40111,-95.967902,35.61535
40113,-96.241685,36.424523
40115,-94.837147,36.858051
40117,-96.549785,36.273127
40119,-97.003156,36.091385
40121,-95.719834,34.957989
40123,-96.6714,34.773665
40125,-96.951814,35.317085
40127,-95.477215,34.336743
40129,-99.654582,35.633256
40131,-95.644612,36.317138
40133,-96.628173,35.18355
40135,-94.732692,35.468313
40137,-97.945593,34.517163
40139,-101.449911,36.71352
40141,-98.972769,34.380456
40143,-95.914798,36.105918
40145,-95.612267,36.011259
40147,-95.938601,36.729169
40149,-99.056867,35.313031
40151,-98.719763,36.764048
40153,-99.383837,36.426108
41001,-117.765487,44.779398
41003,-123.278972,44.571181
41005,-122.57415,45.363365
41007,-123.837442,46.098033
41009,-122.93005,45.893189
41011,-124.231247,43.305343
41013,-120.839327,44.285943
41015,-124.328547,42.249909
41017,-121.30565,44.092071
41019,-123.386761,43.237447
41021,-120.194384,45.438181
41023,-119.001015,44.450864
41025,-118.986738,43.522141
41027,-121.563132,45.655533
41029,-122.858316,42.34699
41031,-121.193198,44.601999
41033,-123.386809,42.404127
41035,-121.724883,42.281867
41037,-120.479309,42.490564
41039,-123.117351,44.038338
41041,-124.000861,44.712447
41043,-122.959618,44.554621
41045,-117.062987,43.971312
41047,-122.954793,44.96169
41049,-119.612758,45.730088
41051,-122.588705,45.517889
41053,-123.211525,44.920133
41055,-120.726192,45.522409
41057,-123.858675,45.467428
41059,-118.952064,45.798618
41061,-118.019473,45.341758
41063,-117.310593,45.443081
41065,-121.202594,45.536003
41067,-122.870641,45.48421
41069,-120.085187,44.839441
41071,-123.140448,45.237712
42001,-77.158646,39.851863
42003,-79.966538,40.446249
42005,-79.511347,40.769725
42007,-80.302592,40.684545
42009,-78.477467,40.053372
42011,-75.908729,40.364226
42013,-78.3772,40.485519
42015,-76.526197,41.829722
42017,-75.024632,40.238922
42019,-79.958665,40.829199
42021,-78.800168,40.406479
42023,-78.236901,41.502183
42025,-75.708746,40.871762
42027,-77.838248,40.841087
42029,-75.679351,39.990871
42031,-79.427108,41.183479
42033,-78.495829,40.988404
42035,-77.451745,41.141257
42037,-76.390955,41.037606
42039,-80.101229,41.665952
42041,-77.099379,40.204609
42043,-76.796622,40.306988
42045,-75.348629,39.921778
42047,-78.620668,41.419475
42049,-80.071718,42.068053
42051,-79.71427,39.949668
42053,-79.241027,41.491795
42055,-77.656246,39.882739
42057,-78.086385,39.919336
42059,-80.117573,39.876467
42061,-78.002675,40.424965
42063,-79.129455,40.616037
42065,-78.964758,41.085708
42067,-77.329618,40.571523
42069,-75.636058,41.441266
42071,-76.290855,40.073653
42073,-80.336662,40.986592
42075,-76.442891,40.341615
42077,-75.50897,40.599225
42079,-75.929184,41.199679
42081,-76.98414,41.249888
42083,-78.583174,41.865308
42085,-80.336921,41.263653
42087,-77.615982,40.602421
42089,-75.308191,41.037307
42091,-75.313634,40.169886
42093,-76.630083,40.997428
42095,-75.320519,40.699705
42097,-76.682108,40.873395
42099,-77.152841,40.410162
42101,-75.139469,40.004629
42103,-74.985987,41.302232
42105,-77.936972,41.822324
42107,-76.197364,40.713737
42109,-76.981311,40.786765
42111,-79.010484,40.031352
42113,-76.49082,41.470773
42115,-75.770799,41.822623
42117,-77.207281,41.815409
42119,-76.957803,40.97426
42121,-79.766084,41.406083
42123,-79.238649,41.851752
42125,-80.144361,40.204057
42127,-75.3089,41.539119
42129,-79.591786,40.339402
42131,-75.938352,41.539714
42133,-76.750832,39.942113
44001,-71.283919,41.712119
44003,-71.487993,41.699105
44005,-71.266661,41.548265
44007,-71.450538,41.856551
44009,-71.589511,41.46723
45001,-82.422325,34.238459
45003,-81.769514,33.535417
45005,-81.292207,32.994406
45007,-82.618277,34.557505
45009,-81.074156,33.269763
45011,-81.35449,33.29489
45013,-80.77157,32.323566
45015,-80.032851,33.068108
45017,-80.819428,33.67638
45019,-79.979214,32.822801
45021,-81.64701,35.080073
45023,-81.119727,34.702761
45025,-80.144685,34.682027
45027,-80.206489,33.691189
45029,-80.655455,32.916002
45031,-79.983805,34.326829
45033,-79.359942,34.39471
45035,-80.21761,33.000816
45037,-81.920292,33.722044
45039,-81.073993,34.361469
45041,-79.760954,34.100049
45043,-79.269399,33.453334
45045,-82.335536,34.847691
45047,-82.148595,34.204262
45049,-81.118468,32.800714
45051,-78.940096,33.786228
45053,-81.012491,32.427942
45055,-80.645219,34.259654
45057,-80.74724,34.758129
45059,-82.026131,34.504773
45061,-80.265139,34.181555
45063,-81.213684,33.958732
45065,-82.293659,33.883028
45067,-79.336829,34.164265
45069,-79.670645,34.635883
45071,-81.575787,34.268079
45073,-83.005464,34.707761
45075,-80.799081,33.471516
45077,-82.686452,34.809329
45079,-80.98649,34.060483
45081,-81.706529,33.995666
45083,-82.000163,34.962731
45085,-80.387303,33.929411
45087,-81.625389,34.73195
45089,-79.733271,33.654581
45091,-81.06181,34.991083
46003,-98.531305,43.694057
46005,-98.226727,44.368344
46007,-101.786034,43.208288
46009,-97.860351,42.965559
46011,-96.786838,44.312257
46013,-98.448464,45.477807
46015,-99.188651,43.762079
46017,-99.375243,44.05926
46019,-103.761216,44.672144
46021,-100.101667,45.802878
46023,-98.516453,43.173936
46025,-97.710087,44.839529
46027,-96.93806,42.811174
46029,-97.131386,44.913901
46031,-100.924599,45.764089
46033,-103.518429,43.739996
46035,-98.041463,43.706368
46037,-97.520104,45.364549
46039,-96.658745,44.736642
46041,-101.117074,45.116808
46043,-98.357737,43.37109
46045,-99.160435,45.453502
46047,-103.514809,43.388192
46049,-99.11707,45.077019
46051,-96.652826,45.205831
46053,-99.278797,43.182985
46055,-101.577551,44.130701
46057,-97.142214,44.647395
46059,-98.990895,44.529314
46061,-97.780795,43.658195
46063,-103.525357,45.612413
46065,-100.305241,44.382662
46067,-97.746735,43.336046
46069,-99.46011,44.511151
46071,-101.651749,43.662756
46073,-98.562253,44.087702
46075,-100.697764,43.902516
46077,-97.405002,44.374375
46079,-97.10012,44.002691
46081,-103.800718,44.447051
46083,-96.746072,43.427562
46085,-99.721302,43.951381
46087,-97.344878,43.666866
46089,-99.263772,45.760167
46091,-97.619971,45.766216
46093,-103.288909,44.296996
46095,-100.814632,43.548671
46097,-97.555355,44.01589
46099,-96.732329,43.559391
46101,-96.65761,44.019542
46103,-103.213752,44.064633
46105,-102.322856,45.711883
46107,-99.909039,45.076727
46109,-96.952207,45.61302
46111,-98.149484,44.006288
46113,-102.487474,43.186406
46115,-98.429642,44.910381
46117,-100.436337,44.363198
46119,-100.121731,44.710627
46121,-100.783743,43.248143
46123,-99.851545,43.349802
46125,-97.115892,43.301965
46127,-96.600368,42.702762
46129,-100.313424,45.520019
46135,-97.394907,42.902431
46137,-101.524925,44.939041
47001,-84.180288,36.082029
47003,-86.464741,35.51241
47005,-88.09002,36.071513
47007,-85.195883,35.612132
47009,-83.973022,35.752926
47011,-84.859341,35.166015
47013,-84.125923,36.383124
47015,-86.06262,35.80032
47017,-88.464475,36.018048
47019,-82.201421,36.318376
47021,-87.063974,36.269635
47023,-88.622571,35.436863
47025,-83.64175,36.491598
47027,-85.560947,36.553965
47029,-83.174767,35.947227
47031,-86.124954,35.454014
47033,-89.122632,35.789488
47035,-85.020109,35.954565
47037,-86.74545,36.140596
47039,-88.126566,35.610752
47041,-85.838617,35.966234
47043,-87.345598,36.106096
47045,-89.359385,36.058797
47047,-89.470445,35.203083
47049,-84.93663,36.365518
47051,-86.116239,35.206924
47053,-88.876406,35.938053
47055,-87.031071,35.191241
47057,-83.483361,36.269199
47059,-82.833456,36.177294
47061,-85.720235,35.341946
47063,-83.296406,36.215973
47065,-85.205177,35.093485
47067,-83.23135,36.517795
47069,-89.017224,35.22229
47071,-88.226837,35.199678
47073,-82.873902,36.462944
47075,-89.267291,35.586187
47077,-88.402036,35.648436
47079,-88.293739,36.319164
47081,-87.403679,35.852522
47083,-87.70333,36.304687
47085,-87.774505,36.072233
47087,-85.628303,36.329916
47089,-83.453522,36.067034
47091,-81.843103,36.450735
47093,-83.985913,35.973839
47095,-89.468133,36.357362
47097,-89.54174,35.762745
47099,-87.355853,35.2351
47101,-87.523745,35.533806
47103,-86.574658,35.107495
47105,-84.286322,35.759679
47107,-84.598553,35.425632
47109,-88.542589,35.177181
47111,-86.022066,36.535537
47113,-88.822589,35.650005
47115,-85.604158,35.109364
47117,-86.772777,35.488656
47119,-87.045667,35.623
47121,-84.815615,35.503802
47123,-84.353878,35.517149
47125,-87.352951,36.551703
47127,-86.341444,35.297553
47129,-84.590381,36.098632
47131,-89.080699,36.396173
47133,-85.322853,36.348292
47135,-87.858652,35.652569
47137,-85.141613,36.566056
47139,-84.565986,35.125651
47141,-85.503295,36.163405
47143,-84.955218,35.556242
47145,-84.524136,35.882073
47147,-86.832296,36.484933
47149,-86.44798,35.892016
47151,-84.506554,36.453953
47153,-85.392052,35.354219
47155,-83.580944,35.861562
47157,-89.894188,35.131228
47159,-85.968484,36.241092
47161,-87.798679,36.493717
47163,-82.394917,36.531452
47165,-86.536931,36.398559
47167,-89.748046,35.478427
47169,-86.170445,36.393982
47171,-82.396177,36.149453
47173,-83.816526,36.243267
47175,-85.45447,35.723509
47177,-85.792646,35.695537
47179,-82.434713,36.324631
47181,-87.789817,35.257711
47183,-88.773558,36.292721
47185,-85.487471,35.939892
47187,-86.85552,35.920355
47189,-86.404093,36.201286
48001,-95.687072,31.776143
48003,-102.542123,32.32166
48005,-94.714115,31.312605
48007,-97.071875,28.030072
48009,-98.610345,33.70449
48011,-101.392092,35.085722
48013,-98.576202,29.034632
48015,-96.221858,29.853256
48017,-102.745529,34.216557
48019,-99.036031,29.703543
48021,-97.358916,30.144282
48023,-99.26133,33.596338
48025,-97.736901,28.396655
48027,-97.592082,31.084262
48029,-98.525238,29.479255
48031,-98.393265,30.185496
48033,-101.426185,32.746089
48035,-97.576972,31.86216
48037,-94.203466,33.436159
48039,-95.385415,29.329215
48041,-96.33059,30.628865
48043,-103.617388,30.217438
48045,-101.232801,34.440834
48047,-98.144221,27.204776
48049,-98.989458,31.731622
48051,-96.646318,30.479774
48053,-98.244836,30.671778
48055,-97.686629,29.852388
48057,-96.625056,28.586063
48059,-99.448422,32.346951
48061,-97.556998,26.045736
48063,-94.98408,32.990653
48065,-101.329281,35.384076
48067,-94.299328,33.079821
48069,-102.26892,34.521244
48071,-94.741728,29.801262
48073,-95.211216,31.904972
48075,-100.225433,34.428815
48077,-98.245004,33.828051
48079,-102.737454,33.687756
48081,-100.405638,31.904324
48083,-99.423304,31.808605
48085,-96.693057,33.099357
48087,-100.216872,34.863545
48089,-96.536638,29.661294
48091,-98.221819,29.764495
48093,-98.557373,31.969672
48095,-99.859636,31.280122
48097,-97.137065,33.610424
48099,-97.828854,31.239826
48101,-100.300376,34.019044
48103,-102.352002,31.400898
48105,-101.220153,30.707106
48107,-101.361212,33.664489
48109,-104.821069,31.071834
48111,-102.577929,36.110008
48113,-96.788197,32.808956
48115,-101.949316,32.73465
48117,-102.402042,34.835104
48119,-95.704605,33.37458
48121,-97.019684,33.109148
48123,-97.313585,29.101571
48125,-100.852578,33.534982
48127,-99.817579,28.519099
48129,-100.85405,34.94207
48131,-98.389589,27.729918
48133,-98.840622,32.356034
48135,-102.3858,31.864941
48137,-100.19957,29.977801
48139,-96.815886,32.423916
48141,-106.375936,31.782045
48143,-98.228806,32.206569
48145,-96.950734,31.260968
48147,-96.175947,33.561545
48149,-96.897998,29.8524
48151,-100.413883,32.77399
48153,-101.376103,34.042836
48155,-99.701195,33.991937
48157,-95.663045,29.613217
48159,-95.223453,33.126081
48161,-96.209634,31.696374
48163,-99.107465,28.845787
48165,-102.658431,32.760539
48167,-95.013496,29.424115
48169,-101.385674,33.198856
48171,-98.905778,30.272524
48173,-101.514268,31.851318
48175,-97.370374,28.704105
48177,-97.50357,29.476703
48179,-100.938403,35.527957
48181,-96.624643,33.649485
48183,-94.79133,32.49808
48185,-96.009259,30.447103
48187,-98.097778,29.598985
48189,-101.739801,34.145755
48191,-100.604341,34.658133
48193,-98.099032,31.761315
48195,-101.273482,36.213931
48197,-99.694647,34.283002
48199,-94.262169,30.303364
48201,-95.417454,29.807479
48203,-94.412978,32.534967
48205,-102.488764,35.984331
48207,-99.767465,33.178592
48209,-97.935889,30.00246
48211,-100.364036,35.893959
48213,-95.889717,32.237902
48215,-98.184054,26.232452
48217,-97.174067,31.998096
48219,-102.33483,33.586415
48221,-97.765687,32.432951
48223,-95.586932,33.124117
48225,-95.46482,31.298935
48227,-101.464986,32.242066
48229,-105.641319,31.420986
48231,-96.095018,33.085785
48233,-101.448842,35.6807
48235,-100.844201,31.266676
48237,-98.168776,33.198497
48239,-96.594951,28.961331
48241,-93.994075,30.736464
48243,-103.990284,30.603582
48245,-94.067554,30.01233
48247,-98.68362,27.304609
48249,-98.064602,27.751904
48251,-97.325793,32.435783
48253,-99.808917,32.711236
48255,-97.864151,28.856195
48257,-96.338534,32.656168
48259,-98.725533,29.841299
48261,-97.773573,27.065647
48263,-100.629728,33.247856
48265,-99.159771,30.039931
48267,-99.732497,30.490095
48269,-100.314415,33.653281
48271,-100.418801,29.304886
48273,-97.857766,27.492495
48275,-99.705702,33.464244
48277,-95.53564,33.674176
48279,-102.324158,34.028478
48281,-98.116277,31.09588
48283,-99.249834,28.336046
48285,-97.047964,29.409258
48287,-96.967301,30.270012
48289,-96.046864,31.29928
48291,-94.901747,30.155392
48293,-96.520288,31.592033
48295,-100.354171,36.387589
48297,-98.105736,28.341838
48299,-98.511609,30.684899
48301,-103.602226,31.745821
48303,-101.887742,33.556622
48305,-101.807743,33.181411
48307,-99.337039,31.150738
48309,-97.171313,31.541318
48311,-98.51005,28.449157
48313,-95.897089,30.955599
48315,-94.423837,32.78969
48317,-101.825151,32.184223
48319,-99.216248,30.75329
48321,-96.002899,28.915316
48323,-100.481002,28.70947
48325,-98.968309,29.305418
48327,-99.772013,30.899442
48329,-102.106662,32.002748
48331,-97.01043,30.747373
48333,-98.578116,31.486443
48335,-100.863291,32.392977
48337,-97.756255,33.63828
48339,-95.468727,30.232068
48341,-101.956199,35.904748
48343,-94.72461,33.071717
48345,-100.844887,34.012828
48347,-94.642764,31.623266
48349,-96.488644,32.079812
48351,-93.751989,30.687746
48353,-100.411684,32.449322
48355,-97.430035,27.733674
48357,-100.810965,36.381028
48359,-102.390158,35.324274
48361,-93.870235,30.124169
48363,-98.167593,32.778005
48365,-94.331166,32.167392
48367,-97.736777,32.794168
48369,-102.815812,34.538847
48371,-102.790862,30.898458
48373,-94.940487,30.743717
48375,-101.836644,35.221681
48377,-104.260977,29.807527
48379,-95.797078,32.886055
48381,-101.888863,35.121463
48383,-101.465521,31.215015
48385,-99.841559,29.719686
48387,-95.07117,33.592399
48389,-103.532874,31.382677
48391,-97.244247,28.29039
48393,-100.705316,35.720593
48395,-96.547126,30.970148
48397,-96.435493,32.915625
48399,-99.994273,31.801037
48401,-94.797713,32.193758
48403,-93.850011,31.338566
48405,-94.150624,31.443536
48407,-95.131415,30.547998
48409,-97.399384,27.947285
48411,-98.763369,31.190792
48413,-100.581777,30.875183
48415,-100.905311,32.705897
48417,-99.308669,32.688185
48419,-94.180373,31.823558
48421,-101.996669,36.336364
48423,-95.297792,32.326711
48425,-97.752805,32.23787
48427,-98.84119,26.388176
48429,-98.904243,32.754222
48431,-100.993423,31.839559
48433,-100.236102,33.145963
48435,-100.630735,30.562364
48437,-101.771547,34.531837
48439,-97.244748,32.76219
48441,-99.768456,32.423132
48443,-102.356398,30.159691
48445,-102.271641,33.183905
48447,-99.13442,33.139397
48449,-94.966822,33.175718
48451,-100.460084,31.452272
48453,-97.749981,30.31025
48455,-95.245491,31.000011
48457,-94.365305,30.741967
48459,-94.925153,32.697983
48461,-102.122277,31.183695
48463,-99.75475,29.247671
48465,-100.898068,29.38073
48467,-95.833094,32.57797
48469,-96.990925,28.820583
48471,-95.535016,30.729192
48473,-95.968855,30.021425
48475,-102.921099,31.565078
48477,-96.396264,30.182708
48479,-99.47635,27.520331
48481,-96.175663,29.276822
48483,-100.265178,35.353697
48485,-98.551696,33.922335
48487,-99.296459,34.147319
48489,-97.779937,26.452145
48491,-97.71143,30.554707
48493,-98.142066,29.226084
48495,-103.099982,31.841034
48497,-97.637257,33.164603
48499,-95.396924,32.772492
48501,-102.829655,33.025705
48503,-98.625208,33.166529
48505,-99.26586,26.902457
48507,-99.807717,28.757996
49001,-112.776347,38.299707
49003,-112.09977,41.591026
49005,-111.840612,41.744338
49007,-110.777221,39.601629
49009,-109.646088,40.967854
49011,-111.958756,41.01957
49013,-110.165397,40.289409
49015,-110.925129,39.216051
49017,-112.088923,37.76185
49019,-109.530222,38.569104
49021,-113.073838,37.709161
49023,-111.894782,39.750368
49025,-112.425977,37.114838
49027,-112.494882,39.214604
49029,-111.718106,41.073208
49031,-112.208162,38.288475
49033,-111.278738,41.76689
49035,-111.922762,40.646321
49037,-109.521036,37.523884
49039,-111.606832,39.380549
49041,-112.042048,38.77474
49043,-111.47076,40.727812
49045,-112.379217,40.56078
49047,-109.597164,40.42648
49049,-111.73158,40.272349
49051,-111.412248,40.505696
49053,-113.519705,37.135163
49055,-111.467245,38.361636
49057,-111.990305,41.224614
50001,-73.166759,44.06247
50003,-73.15352,42.972541
50005,-72.07512,44.467875
50007,-73.149444,44.480855
50009,-71.740577,44.666929
50011,-72.993263,44.840447
50013,-73.298303,44.79441
50015,-72.653257,44.58756
50017,-72.394216,43.996017
50019,-72.223292,44.864953
50021,-73.045536,43.601633
50023,-72.58392,44.241925
50025,-72.61616,42.95631
50027,-72.491252,43.545556
51001,-75.641008,37.784132
51003,-78.516763,38.05016
51005,-79.929401,37.800535
51007,-77.977011,37.341681
51009,-79.102718,37.519237
51011,-78.833953,37.359958
51013,-77.10082,38.8749
51015,-79.032141,38.12803
51017,-79.764614,38.017866
51019,-79.497893,37.314607
51021,-81.089354,37.150725
51023,-79.851418,37.448222
51025,-77.86074,36.756799
51027,-82.058814,37.264125
51029,-78.483454,37.582102
51031,-79.165807,37.25795
51033,-77.433166,38.008601
51035,-80.763589,36.712893
51036,-77.102373,37.381884
51037,-78.630844,37.017568
51041,-77.550555,37.418224
51043,-77.988093,39.129687
51045,-80.174522,37.476038
51047,-77.997848,38.500155
51049,-78.257306,37.483249
51051,-82.379283,37.142003
51053,-77.560538,37.135094
51057,-76.90549,37.911272
51059,-77.258936,38.843734
51061,-77.777194,38.696041
51063,-80.342686,36.944158
51065,-78.301879,37.888175
51067,-79.861232,37.016004
51069,-78.193089,39.168677
51071,-80.71689,37.317609
51073,-76.530947,37.377825
51075,-77.85186,37.703091
51077,-81.1193,36.648239
51079,-78.422182,38.254353
51081,-77.537371,36.721194
51083,-78.927107,36.75003
51085,-77.420161,37.687345
51087,-77.495683,37.60276
51089,-79.903132,36.690407
51091,-79.568796,38.386074
51093,-76.655375,36.921892
51095,-76.757657,37.294786
51097,-76.89237,37.699158
51099,-77.162858,38.291254
51101,-77.05673,37.702616
51103,-76.437123,37.70389
51105,-83.103165,36.715746
51107,-77.510676,39.047874
51109,-77.965373,37.979376
51111,-78.21653,36.970055
51113,-78.23516,38.378917
51115,-76.342952,37.444144
51117,-78.320815,36.691889
51119,-76.504547,37.601651
51121,-80.412336,37.189631
51125,-78.871691,37.810028
51127,-77.037031,37.497253
51131,-75.917594,37.389508
51133,-76.414247,37.890865
51135,-78.075207,37.144866
51137,-77.966785,38.267152
51139,-78.500392,38.604441
51141,-80.282113,36.655724
51143,-79.409643,36.772086
51145,-77.872664,37.546342
51147,-78.423416,37.259323
51149,-77.293227,37.215406
51153,-77.409683,38.691636
51155,-80.705779,37.081529
51157,-78.124495,38.692393
51159,-76.715071,37.94866
51161,-79.989575,37.271414
51163,-79.428059,37.786365
51165,-78.837195,38.454851
51167,-82.090612,36.935284
51169,-82.594258,36.684532
51171,-78.529664,38.86825
51173,-81.574231,36.829257
51175,-77.070645,36.71473
51177,-77.571234,38.238928
51179,-77.447823,38.416536
51181,-76.867196,37.118648
51183,-77.210307,36.972121
51185,-81.566563,37.147549
51187,-78.179261,38.925068
51191,-81.972246,36.703579
51193,-76.844011,38.155269
51195,-82.609349,36.952922
51197,-81.066298,36.919123
51199,-76.49193,37.172279
51510,-77.09256,38.820052
51515,-79.520701,37.337281
51520,-82.169512,36.610479
51530,-79.352493,37.734133
51540,-78.490591,38.033545
51550,-76.282263,36.757515
51560,-79.824452,37.819864
51570,-77.401027,37.264094
51580,-79.98934,37.781277
51590,-79.409867,36.591119
51595,-77.541306,36.691841
51600,-77.302597,38.852046
51610,-77.173924,38.883689
51620,-76.936518,36.678687
51630,-77.4809,38.298644
51640,-80.918362,36.665998
51650,-76.366965,37.042681
51660,-78.868871,38.440627
51670,-77.304582,37.289087
51678,-79.442982,37.784093
51680,-79.188942,37.394382
51683,-77.474795,38.753009
51685,-77.448892,38.772139
51690,-79.86482,36.683587
51700,-76.495942,37.089637
51710,-76.262277,36.891356
51720,-82.624348,36.938169
51730,-77.396848,37.210514
51735,-76.381322,37.131625
51740,-76.35389,36.833227
51750,-80.558831,37.128676
51760,-77.466976,37.53579
51770,-79.960131,37.278728
51775,-80.05573,37.286115
51790,-79.077956,38.157796
51800,-76.556872,36.776711
51810,-76.099445,36.821554
51820,-78.896755,38.072013
51830,-76.713075,37.275866
51840,-78.170343,39.175174
53001,-119.02242,46.865676
53003,-117.067274,46.388456
53005,-119.276099,46.229004
53007,-120.344707,47.530217
53009,-123.451968,48.094258
53011,-122.561881,45.679487
53013,-117.975741,46.325941
53015,-122.899958,46.137731
53017,-120.172826,47.511897
53019,-118.531788,48.622195
53021,-119.11931,46.304218
53023,-117.576254,46.476155
53025,-119.469973,47.141696
53027,-123.76763,46.991374
53029,-122.576588,48.206288
53031,-122.825295,48.008216
53033,-122.229983,47.54832
53035,-122.632791,47.613056
53037,-120.623911,47.047742
53039,-121.132931,45.797495
53041,-122.832505,46.617975
53043,-118.325118,47.633857
53045,-123.036931,47.287955
53047,-119.578336,48.446246
53049,-123.896075,46.528108
53051,-117.222011,48.286333
53053,-122.410936,47.179454
53055,-122.980165,48.576187
53057,-122.335882,48.466681
53059,-121.925675,45.691397
53061,-122.189388,47.929139
53063,-117.37087,47.681186
53065,-117.810545,48.279486
53067,-122.840989,46.999073
53069,-123.428851,46.236785
53071,-118.390182,46.077821
53073,-122.485318,48.820552
53075,-117.221303,46.797297
